sequence,reference_date,slot_15min,normalized_shape_factor,AIDC01_IT_equivalent_MW,AIDC02_IT_equivalent_MW,AIDC03_IT_equivalent_MW,AIDC04_IT_equivalent_MW,AIDC05_IT_equivalent_MW,AIDC06_IT_equivalent_MW,AIDC07_IT_equivalent_MW,AIDC08_IT_equivalent_MW,AIDC09_IT_equivalent_MW,AIDC10_IT_equivalent_MW,AIDC11_IT_equivalent_MW,AIDC12_IT_equivalent_MW,aggregate_IT_equivalent_MW,aggregate_PCC_equivalent_MW
164,2025-04-03,68,0.9895131540142117,5.462112610158449,0.9103521016930747,12.744929423703047,0.8578317881338589,19.11739413555457,6.144876686428254,4.096584457618837,6.827640762698061,1.0679130423707224,15.475985728782272,3.1953358769426923,16.386337830475348,92.2872944445592,119.97348277792696
165,2025-04-03,69,0.9993895903504258,5.5166305387343515,0.9194384231223917,12.872137923713487,0.8663938987114845,19.30820688557023,6.206209356076144,4.137472904050764,6.895788173417939,1.0785719963551135,15.63045319308066,3.2272288651595953,16.549891616203055,93.20842377419521,121.17095090645378
166,2025-04-03,70,1.0290177368534543,5.6801779074310685,0.9466963179051779,13.253748450672493,0.8920792226414177,19.880622676008738,6.39020014585995,4.260133430573301,7.100222384288835,1.1105476036964588,16.093837404388026,3.3229040758471746,17.040533722293205,95.97170334160586,124.76321434408761
167,2025-04-03,71,1.0599436623515892,5.850889016180773,0.975148169363462,13.652074371088469,0.9188896211309546,20.478111556632705,6.582250143203368,4.3881667621355795,7.313611270225966,1.1439238140609844,16.577518879178857,3.422770074465752,17.552667048542318,98.8560207262092,128.51282694407197
168,2025-04-03,72,1.0704055787882019,5.908638794910875,0.9847731324851456,13.786823854792042,0.927959297918695,20.68023578218806,6.647218644274733,4.431479096183156,7.385798493638593,1.155214636184498,16.74114325224748,3.4565536950228615,17.725916384732624,99.83175506457877,129.7812815839524
169,2025-04-03,73,1.058069703301,5.840544762221521,0.9734241270369199,13.62793777851688,0.91726504278479,20.44190666777532,6.570612857499209,4.380408571666141,7.300680952776901,1.14190137979331,16.54821015962764,3.4167186858995895,17.521634286664565,98.6812452722628,128.28561885394163
170,2025-04-03,74,1.043634976767966,5.760865071759173,0.9601441786265287,13.442018500771404,0.904751245244229,20.163027751157102,6.480973205729068,4.32064880381938,7.201081339698966,1.126322978773428,16.32245103665099,3.370106066979116,17.28259521527752,97.3349853944869,126.53548101283299
171,2025-04-03,75,1.0525359652112785,5.809998527966258,0.9683330879943761,13.556663231921267,0.9124677175331621,20.3349948478819,6.536248343962038,4.357498895974693,7.262498159957822,1.1359291993780183,16.461662495904395,3.3988491388602604,17.429995583898773,98.16513923123297,127.61468100060287
172,2025-04-03,76,1.0927237843048665,6.0318352893628635,1.0053058815604772,14.074282341846681,0.9473074653166035,21.11142351277002,6.78581470053322,4.523876467022148,7.539794111703579,1.1793011302920982,17.090199986528113,3.528623644277275,18.09550586808859,101.91327039930168,132.48725151909218
173,2025-04-03,77,1.1428011443434145,6.308262316775648,1.0513770527959412,14.71927873914318,0.9907206843654063,22.07891810871477,7.096795106372603,4.731196737581737,7.885327895969561,1.2333461580875467,17.873409897531005,3.690333455313754,18.924786950326947,106.58375310297811,138.55887903387153
174,2025-04-03,78,1.1699787290110568,6.458282584141034,1.076380430690172,15.069326029662413,1.0142815596888162,22.60398904449362,7.265567907158662,4.843711938105776,8.072853230176293,1.2626770436942405,18.29846732173293,3.7780953117225047,19.374847752423104,109.11848015368957,141.85402419979644
175,2025-04-03,79,1.1584277561783063,6.394521214104251,1.0657535356840417,14.920549499576586,1.0042677547791932,22.380824249364878,7.193836365867281,4.795890910578189,7.993151517630314,1.2502108783985875,18.11781010662871,3.7407949102509868,19.183563642312755,108.04117458517578,140.4535269607285
176,2025-04-03,80,1.1135960442017387,6.147050163993598,1.0245083606655996,14.343117049318396,0.9654021090887381,21.51467557397759,6.915431434492796,4.610287622995199,7.683812704991998,1.2018271153961841,17.416642131315193,3.5960243459362546,18.441150491980796,103.85992910415236,135.01790783539806
177,2025-04-03,81,1.0651915297424701,5.879857244178435,0.9799762073630724,13.719666903083017,0.9234391184767414,20.57950035462452,6.614839399700738,4.409892933133827,7.349821555223044,1.1495874740220657,16.659595525172232,3.4397164878443847,17.63957173253531,99.3454649353574,129.14910441596462
178,2025-04-03,82,1.0392910103335307,5.73688637704109,0.9561477295068481,13.386068213095875,0.9009853604968378,20.079102319643813,6.453997174171224,4.302664782780817,7.171107971301362,1.1216348365368796,16.25451140161642,3.3560785305690373,17.21065913112327,96.92984382788349,126.00879697624853
179,2025-04-03,83,1.0324527295796722,5.69913906727979,0.9498565112132983,13.297991156986178,0.8950570971048388,19.946986735479268,6.411531450689763,4.274354300459843,7.123923834099738,1.1142547535386769,16.147560690626072,3.3339963543586775,17.097417201839374,96.29206915367553,125.17968989977818
180,2025-04-03,84,1.0262125051233144,5.664693028280696,0.9441155047134492,13.217617065988291,0.8896473025184426,19.826425598982436,6.372779656815782,4.248519771210522,7.0808662853508695,1.1075201112984694,16.049963580128637,3.313845421544207,16.994079084842088,95.71007241167389,124.42309413517607
181,2025-04-03,85,1.0056172386096813,5.551007157125442,0.9251678595209067,12.952350033292696,0.8717927907023929,19.428525049939044,6.24488305176612,4.163255367844081,6.938758946406802,1.0852930659764484,15.727853611855416,3.247339186918383,16.653021471376324,93.78924759272407,121.92602187054129
182,2025-04-03,86,0.9740417895200212,5.376710678150517,0.8961184463584194,12.545658249017874,0.8444193052223569,18.81848737352681,6.048799512919331,4.032533008612888,6.720888347688146,1.0512158697666074,15.234013588093132,3.1453757467180523,16.130132034451552,90.84435216052569,118.09765780868341
183,2025-04-03,87,0.9417519278890809,5.198470641947727,0.8664117736579544,12.129764831211363,0.8164264790238417,18.194647246817045,5.848279472191192,3.8988529814607955,6.498088302434659,1.0163676575602927,14.729000152185225,3.0411053255394203,15.595411925843182,87.8328267898727,114.18267482683451
184,2025-04-03,88,0.9190020100601188,5.0728910955318565,0.8454818492553092,11.836745889574331,0.7967040502598107,17.755118834361497,5.707002482473337,3.8046683216488923,6.34111386941482,0.9918152462418052,14.373191437340259,2.9676412908861356,15.21867328659557,85.71104765358363,111.42436194965873
185,2025-04-03,89,0.9142453541325324,5.046634354811579,0.8411057258019298,11.775480161227017,0.792580395467203,17.663220241840527,5.677463649163025,3.7849757661086847,6.3082929435144734,0.9866817168061099,14.298797338632808,2.9522810975647737,15.139903064434739,85.26741645537288,110.84764139198474
186,2025-04-03,90,0.9229806326846128,5.094853092419063,0.8491421820698437,11.887990548977815,0.8001532100273528,17.83198582346672,5.7317097289714445,3.821139819314298,6.3685663655238285,0.9961090981973167,14.435417095187345,2.980489059065152,15.284559277257191,86.08211530047738,111.90674989062059
187,2025-04-03,91,0.9326471839162437,5.148212455217665,0.8580354092029441,12.01249572884122,0.8085333663643128,18.018743593261828,5.791739012119872,3.8611593414132495,6.435265569022082,1.0065415377188383,14.586601956450052,3.011704286302334,15.444637365652998,86.9836696215674,113.07877050803762
188,2025-04-03,92,0.9349913236467375,5.1611521065299915,0.8601920177549984,12.04268824856998,0.8105655551922102,18.06403237285497,5.806296119846239,3.870864079897494,6.45144013316249,1.0090714054433636,14.623264301834975,3.019273982320045,15.483456319589976,87.20229664299674,113.36298563589577
189,2025-04-03,93,0.9368180426964462,5.171235595684384,0.8618725992807305,12.066216389930227,0.8121491800914575,18.099324584895342,5.81764004514493,3.8784266967632877,6.464044494605479,1.0110428568485492,14.651834187772419,3.0251728234753643,15.51370678705315,87.37266624154533,113.58446611400893
190,2025-04-03,94,0.9528477269325867,5.259719452667879,0.8766199087779797,12.272678722891717,0.8260456832715578,18.409018084337575,5.917184384251362,3.9447895895009095,6.574649315834848,1.0283425852972454,14.902538449225656,3.076935879810709,15.779158358003638,88.86768041387108,115.52798453803241
191,2025-04-03,95,0.9887261377131888,5.457768280176803,0.9096280466961336,12.734792653745874,0.8571495055405876,19.10218898061881,6.139989315198902,4.093326210132602,6.822210350221003,1.0670636701627723,15.463676793834274,3.1927944439034297,16.37330484053041,92.2138930907616,119.87806101799009
192,2025-04-12,0,1.021407023959919,5.638166772258753,0.9396944620431253,13.155722468603756,0.8854813200021758,19.733583702905634,6.342937618791096,4.228625079194065,7.04770846532344,1.1023338881659739,15.974805854733132,3.2983275617713703,16.91450031677626,95.26188751056878,123.84045376373943
193,2025-04-12,1,1.0400437855600895,5.741041696291695,0.9568402827152822,13.395763958013953,0.9016379587124775,20.09364593702093,6.458671908328155,4.305781272218771,7.176302120364618,1.1224472547236966,16.2662848061598,3.358509392330641,17.223125088875083,97.0000516757551,126.10006717848165
194,2025-04-12,2,1.0566418293593969,5.832662898063871,0.9721104830106451,13.609546762149032,0.9160271859138771,20.41432014322355,6.561745760321854,4.374497173547904,7.290828622579839,1.1403603743009492,16.525878211180967,3.4121077953673646,17.497988694191616,98.54807410385148,128.1124963350069
195,2025-04-12,3,1.0475365569749169,5.782401794501542,0.9637336324169234,13.49227085383693,0.908133615162101,20.238406280755395,6.5052020188142325,4.3368013458761565,7.228002243126927,1.130533684181391,16.3834717510877,3.3827050497834015,17.347205383504626,97.69886765304733,127.00852794896154
196,2025-04-12,4,1.0084336726666516,5.566553873119918,0.9277589788533194,12.988625703946473,0.8742344223810126,19.48293855591971,6.262373107259906,4.174915404839938,6.958192341399896,1.0883326482702402,15.771902640506433,3.2564340157751515,16.699661619359752,94.05192331163175,122.26750030512129
197,2025-04-12,5,0.9572207560073852,5.283858573160767,0.8806430955267943,12.329003337375122,0.8298367630925563,18.493505006062684,5.944340894805861,3.9628939298705754,6.604823216450958,1.033062092829509,14.970932623955505,3.0910572652990482,15.851575719482302,89.27553251791169,116.0581922732852
198,2025-04-12,6,0.9228417661048431,5.094086548898734,0.8490144248164556,11.886201947430381,0.800032823384737,17.82930292114557,5.730847367511075,3.820564911674051,6.367608186123418,0.9959592291116115,14.433245221879748,2.9800406311057595,15.282259646696204,86.06916385977775,111.88991301771108
199,2025-04-12,7,0.9191334788768869,5.073616803400416,0.8456028005667359,11.838439207934304,0.7968180236109627,17.757658811901454,5.7078189038254665,3.8052126025503124,6.34202100425052,0.9919571314340556,14.375247609634512,2.9680658299892433,15.22085041020125,85.72330913929923,111.44030188108901
200,2025-04-12,8,0.9347363121878456,5.159744443276908,0.8599574072128179,12.039403700979452,0.8103444798736169,18.059105551469177,5.80471249868652,3.8698083324576813,6.449680554096135,1.0087961892304211,14.619275922617906,3.018450499316991,15.479233329830725,87.17851290904835,113.33206678176288
201,2025-04-12,9,0.9461924879718495,5.222982533604609,0.8704970889341015,12.186959245077423,0.8202761030340572,18.280438867616134,5.8758553503051845,3.9172369002034575,6.528728167005762,1.0211600466342345,14.798450511879727,3.0554447821586965,15.66894760081383,88.24697719726723,114.7210703564474
202,2025-04-12,10,0.9399391589067466,5.1884641571652415,0.8647440261942069,12.106416366718896,0.8148549477599257,18.159624550078345,5.837022176810896,3.8913481178739318,6.485580196456552,1.0144112614970504,14.700648445301518,3.0352515319416664,15.565392471495727,87.66375824929396,113.96288572408216
203,2025-04-12,11,0.9174725754007389,5.064448616212079,0.8440747693686798,11.817046771161518,0.7953781480589482,17.725570156742275,5.697504693238588,3.7983364621590594,6.330560770265099,0.9901646332978743,14.349271079267558,2.9627024404840663,15.193345848636238,85.56840438889199,111.2389257055596
204,2025-04-12,12,0.8931951251943113,4.930437091072599,0.8217395151787663,11.50435321250273,0.7743314662261452,17.256529818754096,5.546741727456673,3.6978278183044493,6.163046363840748,0.9639636620366299,13.969571758039029,2.8843056982774704,14.791311273217797,83.30415940490714,108.29540722637928
205,2025-04-12,13,0.889034411917654,4.9074699537854505,0.8179116589642416,11.450763225499385,0.7707244478701508,17.176144838249076,5.52090369800863,3.680602465339088,6.134337442231812,0.9594732922465142,13.904498202392109,2.8708699229644883,14.722409861356352,82.9161090089073,107.79094171157949
206,2025-04-12,14,0.9076738155760395,5.010359461979739,0.8350599103299563,11.69083874461939,0.7868833770416896,17.536258116929083,5.636654394727205,3.7577695964848044,6.262949327474673,0.9795895101947565,14.19601847560926,2.931060285258147,15.031078385939217,84.65451958658792,110.0508754625643
207,2025-04-12,15,0.9296217102133189,5.13151184037752,0.8552519733962533,11.973527627547547,0.8059105133926233,17.96029144132132,5.772950820424709,3.8486338802831406,6.4143898004719,1.0032763534071434,14.539283547736307,3.001934426620849,15.394535521132562,86.70149774611188,112.71194706994545
208,2025-04-12,16,0.9403385324264947,5.190668698994251,0.8651114498323751,12.111560297653252,0.8152011738805073,18.167340446479876,5.839502286368531,3.8930015242456886,6.488335873742813,1.0148422776879784,14.706894647150378,3.0365411889116367,15.572006096982754,87.70100596193005,114.01130775050908
209,2025-04-12,17,0.9423073942081592,5.20153681602904,0.8669228026715065,12.136919237401091,0.8169080255943042,18.205378856101635,5.851728918032668,3.9011526120217797,6.501921020036299,1.0169671339031134,14.73768764541561,3.042899037376988,15.604610448087119,87.88463255267116,114.25002231847252
210,2025-04-12,18,0.945006943609707,5.216438328725584,0.8694063881209304,12.171689433693027,0.8192483272677998,18.25753415053954,5.8684931198162795,3.912328746544188,6.520547910906979,1.0198805706803222,14.779908598055819,3.051616422304466,15.649314986176751,88.13640698283169,114.57732907768121
211,2025-04-12,19,0.9556954429588205,5.2754388451326895,0.8792398075221147,12.309357305309609,0.8285144340112236,18.464035957964413,5.934868700774274,3.9565791338495173,6.594298556415862,1.0314159280547885,14.947076727875952,3.086131724402623,15.82631653539807,89.13327365671114,115.8732557537245
212,2025-04-12,20,0.9753803618939644,5.384099597654684,0.8973499329424471,12.562899061194262,0.8455797445034599,18.84434859179139,6.057112047361518,4.038074698241013,6.7301244970683545,1.0526604982594092,15.254948860021603,3.1496982646279896,16.152298792964054,90.9691945866302,118.25995296261925
213,2025-04-12,21,0.9890872542299869,5.459761643349528,0.9099602738915878,12.739443834482232,0.8574625657824578,19.109165751723346,6.142231848768217,4.094821232512146,6.8247020541869095,1.0674533982189782,15.469324656156996,3.1939605613594737,16.379284930048584,92.24757275048047,119.92184457562462
214,2025-04-12,22,0.9798776733871868,5.408924757097272,0.9014874595162118,12.620824433226966,0.8494785676210458,18.93123664984045,6.085040351734429,4.056693567822954,6.76115594637159,1.0575141352017101,15.325286811775602,3.1642209829019037,16.226774271291816,91.38863793440196,118.80522931472255
215,2025-04-12,23,0.9515944401978174,5.252801309891952,0.8754668849819919,12.256536389747888,0.8249591800791847,18.384804584621833,5.909401473628445,3.9396009824189644,6.56600163736494,1.0269899996904137,14.882937044693865,3.072888766286792,15.758403929675858,88.75079218308213,115.37602983800677
216,2025-04-12,24,0.9272870818923983,5.118624692046039,0.8531041153410064,11.94345761477409,0.8038865702251791,17.915186422161135,5.758452778551792,3.8389685190345295,6.398280865057549,1.0007567506884882,14.50276996079711,2.9943954448469325,15.355874076138118,86.48375780966198,112.42888515256057
217,2025-04-12,25,0.9285653096567157,5.125680509305071,0.8542800848841784,11.959921188378498,0.8049946953716297,17.93988178256775,5.766390572968204,3.8442603819788035,6.4071006366313386,1.0021362534218248,14.522761443031033,2.9985230979434663,15.377041527915214,86.60297217439701,112.58386382671613
218,2025-04-12,26,0.9563356665054293,5.27897287910997,0.879828813184995,12.31760338458993,0.8290694585781684,18.476405076884895,5.938844488998715,3.959229659332478,6.598716098887463,1.0321068770054749,14.957089824144916,3.0881991342793325,15.836918637329912,89.19298433232626,115.95087963202414
219,2025-04-12,27,0.9857240198048828,5.441196589322954,0.9068660982204921,12.696125375086892,0.854546900246233,19.044188062630337,6.1213461629883215,4.0808974419922155,6.801495736653692,1.0638236921432696,15.416723669748368,3.1831000047539275,16.323589767968862,91.93389950175556,119.51406935228223
220,2025-04-12,28,0.9901673276281948,5.465723648507636,0.9109539414179392,12.75335517985115,0.858398906336135,19.130032769776726,6.148939104571089,4.099292736380727,6.832154560634544,1.0686190466633518,15.486217004104967,3.1974483343769666,16.39717094552291,92.34830617814414,120.0527980315874
221,2025-04-12,29,0.9701387297604703,5.355165788277796,0.8925276313796326,12.49538683931486,0.8410356526461923,18.743080258972288,6.02456151181252,4.016374341208348,6.693957235347246,1.0470035675799538,15.172969733453757,3.1327719861425107,16.06549736483339,90.4803319109685,117.62443148425905
222,2025-04-12,30,0.9434386178534054,5.207781170550798,0.8679635284251329,12.151489397951863,0.8178887094775291,18.227234096927795,5.858753816869647,3.905835877913099,6.509726463188498,1.0181879852679445,14.755379983227261,3.046551984772217,15.623343511652395,87.99013652622419,114.38717748409145
223,2025-04-12,31,0.9310561364592947,5.139429873255308,0.856571645542551,11.992003037595717,0.807154050607404,17.988004556393573,5.78185860741222,3.854572404941481,6.424287341569134,1.0048244303479927,14.56171797422337,3.006566475854355,15.418289619765924,86.83528001750904,112.88586402276175
224,2025-04-12,32,0.9499372356031699,5.243653540529499,0.8739422567549162,12.235191594568828,0.8235225111729019,18.352787391853244,5.899110233095684,3.932740155397124,6.554566925661873,1.0252014935009595,14.857018364833579,3.0675373212097563,15.730960621588496,88.59623241016686,115.17510213321692
225,2025-04-12,33,0.992665129464461,5.479511514643825,0.913251919107304,12.785526867502258,0.860564308389575,19.178290301253387,6.164450453974301,4.109633635982869,6.849389393304781,1.0713147512604912,15.52528262482417,3.2055142360666373,16.438534543931475,92.58126455024107,120.35564391531341
226,2025-04-12,34,1.0269465745777129,5.668745091668976,0.9447908486114958,13.227071880560942,0.8902836842685249,19.840607820841413,6.377338228127596,4.2515588187517315,7.085931364586219,1.1083123416404086,16.06144442639543,3.3162158786263505,17.006235275006926,95.77853565908602,124.51209635681184
227,2025-04-12,35,1.0299535538731344,5.6853436173797025,0.9475572695632836,13.265801773885972,0.8928905040115557,19.898702660828956,6.396011569552163,4.264007713034776,7.106679521724628,1.1115575662184674,16.108473582575822,3.3259260161671254,17.056030852139106,96.05898264708156,124.87667744120604
228,2025-04-12,36,1.008013162681185,5.564232658000142,0.9273721096666901,12.983209535333664,0.873869872570535,19.474814303000496,6.259761740250158,4.173174493500107,6.955290822500177,1.0878788209551558,15.765325864333734,3.2550761049300827,16.692697974000428,94.01270429904137,122.2165155887538
229,2025-04-12,37,0.9849589854282069,5.436973599563703,0.9061622665939503,12.686271732315307,0.8538836742904532,19.029407598472957,6.116595299509164,4.077730199672777,6.796216999454628,1.0629980435044417,15.404758532097157,3.180629555744766,16.310920798691107,91.86254829991042,119.42131278988356
230,2025-04-12,38,0.9782969827984397,5.400199345047388,0.9000332241745644,12.600465138443903,0.8481082304721858,18.900697707665856,6.07522426317831,4.050149508785541,6.7502491813092345,1.0558082052817006,15.300564810967597,3.1591166168527214,16.200598035142164,91.24121426732117,118.61357854751753
231,2025-04-12,39,0.9833987972112069,5.428361360605863,0.9047268934343103,12.666176508080346,0.8525311111207925,18.999264762120518,6.106906530681594,4.071271020454398,6.785451700757328,1.061314240374864,15.380357188383277,3.1755913959544295,16.28508408181759,91.71703679378531,119.23214783192091
232,2025-04-12,40,0.9822841656915496,5.422208594617355,0.9037014324362256,12.65182005410716,0.8515648113341358,18.97773008116074,6.099984668944522,4.066656445963016,6.777760743271693,1.0601112957424954,15.362924351415836,3.171992027851152,16.266625783852064,91.6130802906964,119.09700437790532
233,2025-04-12,41,0.9647658401748653,5.325507437765257,0.887584572960876,12.426184021452267,0.8363777706746717,18.639276032178397,5.991195867485913,3.994130578323943,6.656884297206571,1.0412049798194893,15.088937740334893,3.115421851092675,15.976522313295773,89.97922746259073,116.97299570136796
234,2025-04-12,42,0.9376584285734078,5.175874525725211,0.8626457542875351,12.077040560025493,0.8128777300017158,18.11556084003824,5.822858841440861,3.8819058942939084,6.469843157156514,1.0119498271449932,14.664977822888098,3.0278865975492484,15.527623577175634,87.45104512772745,113.6863586660457
235,2025-04-12,43,0.9158997053043079,5.05576637327978,0.8426277288799632,11.796788204319485,0.79401459067535,17.69518230647923,5.687737169939751,3.791824779959835,6.319707966599725,0.988467143493803,14.324671390959375,2.957623328368671,15.16729911983934,85.42171010279431,111.04822313363262
236,2025-04-12,44,0.9105993137961165,5.026508212154563,0.8377513686924271,11.728519161693981,0.7894195589601717,17.592778742540972,5.654821738673882,3.769881159115923,6.283135265193204,0.9827467978891934,14.241773267771261,2.9405073041104193,15.079524636463692,84.9273672132597,110.4055773772376
237,2025-04-12,45,0.9207752538515601,5.082679401260612,0.8471132335434353,11.859585269608095,0.7982413162236217,17.78937790441214,5.718014326418188,3.8120095509454592,6.353349251575765,0.993728985502876,14.400924970238401,2.973367449737458,15.248038203781837,85.87642986324789,111.63935882222228
238,2025-04-12,46,0.9307251394061455,5.137602769521924,0.8562671282536538,11.987739795551155,0.8068671016236354,17.98160969332673,5.779803115712163,3.853202077141443,6.4220034619024045,1.0044672081437094,14.556541180312117,3.0054976201703254,15.412808308565772,86.80440946022505,112.84573229829256
239,2025-04-12,47,0.9303595842315466,5.1355849049581375,0.8559308174930228,11.983031444902322,0.8065501934068869,17.97454716735348,5.777533018077904,3.8516886787186038,6.4194811311976725,1.0040726897514307,14.55082389738139,3.0043171694005104,15.406754714874415,86.77031582751579,112.80141057577052
240,2025-04-12,48,0.9206398747886338,5.081932108833259,0.8469886848055431,11.857841587277605,0.7981239529898387,17.786762380916407,5.717173622437415,3.8114490816249447,6.352415136041574,0.9935828802526564,14.398807641694233,2.9729302836674565,15.245796326499779,85.86380368704071,111.62294479315294
241,2025-04-12,49,0.912809448333956,5.038708154803438,0.8397846924672395,11.756985694541354,0.7913355755941296,17.63547854181203,5.668546674153866,3.7790311161025785,6.298385193504297,0.9851320430865694,14.276339771943073,2.9476442705600108,15.116124464410314,85.13349619297891,110.67354505087259
242,2025-04-12,50,0.9260288280881849,5.111679131046781,0.8519465218411301,11.927251305775822,0.8027957609656803,17.890876958663732,5.750639022427627,3.833759348285086,6.389598913808476,0.9993988044674795,14.483090871299211,2.9903322916623667,15.335037393140343,86.36640632338374,112.27632822039887
243,2025-04-12,51,0.967828408375126,5.342412814230696,0.8904021357051158,12.465629899871622,0.8390327817221284,18.698444849807434,6.010214416009531,4.006809610673022,6.678016017788369,1.0445101976540783,15.13683630698697,3.1253114963249566,16.027238442692088,90.26485896946602,117.34431666030584
244,2025-04-12,52,1.0209219420716826,5.635489120235689,0.9392481867059479,13.149474613883273,0.8850607913190663,19.72421192082491,6.339925260265148,4.226616840176766,7.04436140029461,1.101810372866593,15.967219174001118,3.2967611353378774,16.906467360707065,95.21664617661807,123.7816400296035
245,2025-04-12,53,1.0561976465323257,5.830211008858439,0.9717018348097396,13.603825687336355,0.9156421135707162,20.405738531004534,6.558987384965742,4.372658256643829,7.287763761073048,1.13988099852681,16.518931191765574,3.4106734401821863,17.490633026575317,98.5066472353123,128.058641405906
246,2025-04-12,54,1.060154921326444,5.852055165721972,0.9753425276203285,13.6547953866846,0.9190727664114634,20.4821930800269,6.583562061437217,4.389041374291479,7.315068957152464,1.1441518112469238,16.580822969545586,3.4234522719473532,17.556165497165917,98.87572386925221,128.53844103002788
247,2025-04-12,55,1.0414023318941366,5.748540872055634,0.9580901453426055,13.41326203479648,0.9028157138805322,20.11989305219472,6.467108481062587,4.311405654041726,7.185676090069543,1.1239134397288257,16.287532470824296,3.362896410152546,17.245622616166905,97.1267569803164,126.26478407441134
248,2025-04-12,56,1.026119716038811,5.664180832534237,0.944030138755706,13.216421942579885,0.8895668615197999,19.824632913869827,6.372203436601015,4.248135624400677,7.080226040667796,1.1074199704634244,16.048512358847002,3.3135457870325284,16.99254249760271,95.70141840487462,124.41184392633701
249,2025-04-12,57,1.0383356420830607,5.731612744298496,0.9552687907164158,13.373763070029822,0.9001571297135457,20.060644605044732,6.448064337335806,4.298709558223872,7.16451593037312,1.1206037737250263,16.23956944217907,3.35299345541462,17.19483823289549,96.84074106995003,125.89296339093504
250,2025-04-12,58,1.0737125902144953,5.926893497984015,0.9878155829973356,13.8294181619627,0.9308262224397971,20.74412724294405,6.667755185232014,4.445170123488011,7.408616872480017,1.1587836646699514,16.792864910954705,3.4672326963206483,17.780680493952044,100.1401846554253,130.1822400520529
251,2025-04-12,59,1.1005547391711874,6.075062160224955,1.0125103600374923,14.175145040524894,0.9540963008045601,21.26271756078734,6.834444930253072,4.556296620168716,7.593827700281193,1.1877525377362892,17.212676120637372,3.5539113637315984,18.225186480674864,102.64362717586236,133.43671532862106
252,2025-04-12,60,1.0936047521960075,6.036698232121962,1.0061163720203268,14.085629208284578,0.9480711967114619,21.128443812426866,6.791285511137206,4.527523674091472,7.545872790152452,1.1802518979469219,17.103978324345558,3.5314684657913475,18.110094696365888,101.99543418139605,132.59406443581486
253,2025-04-12,61,1.0627004915752338,5.866106713495292,0.9776844522492151,13.687582331489013,0.9212795800040681,20.531373497233517,6.599370052682201,4.399580035121469,7.332633391869114,1.146899068984656,16.620635688236657,3.431672427394745,17.598320140485875,99.11313737924583,128.84707859301957
254,2025-04-12,62,1.0311673154170107,5.692043581101899,0.9486739301836498,13.281435022571099,0.8939427419038238,19.922152533856647,6.4035490287396355,4.269032685826425,7.115054476377374,1.1128674950231277,16.12745681312205,3.329845494944611,17.0761307433057,96.17218454695605,125.02383991104287
255,2025-04-12,63,1.0116156618982206,5.584118453678178,0.9306864089463629,13.029609725249083,0.8769929622763805,19.54441458787362,6.282133260387949,4.188088840258634,6.980148067097723,1.0917667489563103,15.82166895208817,3.2667092954017343,16.752355361034535,94.34869266324868,122.6533004622233
256,2025-04-12,64,1.006529065740771,5.556040442889056,0.9260067404815093,12.964094366741133,0.8725832746844993,19.446141550111697,6.250545498250188,4.167030332166792,6.9450505536113205,1.0862771378725398,15.74211458818566,3.250283659090098,16.66812132866717,93.87428947275167,122.03657631457718
257,2025-04-12,65,1.008087140311199,5.564641014517819,0.9274401690863031,12.984162367208244,0.8739340054851702,19.476243550812367,6.260221141332545,4.173480760888364,6.955801268147274,1.0879586598897018,15.766482874467155,3.255314993492924,16.693923043553458,94.01960384888133,122.22548500354574
258,2025-04-12,66,1.0011718171397974,5.526468430611682,0.9210780717686136,12.895093004760591,0.8679389522435013,19.342639507140888,6.217276984438141,4.144851322958762,6.9080855382646025,1.0804954303439507,15.658327220066433,3.232984031907834,16.579405291835048,93.37464378634004,121.38703692224207
259,2025-04-12,67,0.9839838545822909,5.431590877294246,0.9052651462157075,12.673712047019908,0.8530383108571091,19.01056807052986,6.110539736956025,4.073693157970685,6.789488596617807,1.0619456522915032,15.38950748566703,3.1774806632171337,16.29477263188274,91.77160237651977,119.30308308947569
260,2025-04-12,68,0.9727349218446555,5.369496768582499,0.894916128097083,12.528825793359163,0.8432863514760974,18.793238690038745,6.04068386465531,4.0271225764368745,6.711870960728123,1.0498054579600398,15.213574177650413,3.1411556096207613,16.108490305747498,90.72246668435261,117.9392066896584
261,2025-04-12,69,0.9818841580778298,5.420000552589621,0.9033334254316033,12.64666795604245,0.851218035502857,18.97000193406367,6.097500621663322,4.065000414442216,6.775000690737026,1.0596795952178424,15.356668232337258,3.1707003232649282,16.260001657768864,91.57577343906166,119.04850547078017
262,2025-04-12,70,1.0118468948331796,5.585394859479152,0.9308991432465251,13.032588005451354,0.8771934234438411,19.54888200817703,6.283569216914044,4.189046144609364,6.98174357434894,1.0920163026545777,15.82528543519093,3.2674559927953037,16.756184578437455,94.37025868474852,122.68133629017308
263,2025-04-12,71,1.0450048311111724,5.768426667733672,0.9614044446222785,13.4596622247119,0.9059388035863779,20.18949333706785,6.48948000120038,4.326320000800254,7.2105333346670895,1.1278013677299805,16.343875558578738,3.374529600624198,17.305280003201016,97.46274534452374,126.70156894788087
264,2025-04-12,72,1.0590991548638125,5.846227334848245,0.9743712224747074,13.641197114645905,0.9181574981011666,20.461795671968858,6.577005751704275,4.384670501136184,7.307784168560306,1.14301239559533,16.564310782070027,3.4200429908862233,17.538682004544736,98.77725743653598,128.41043466749676
