day,slot,timestamp,violation_type,asset,phase,F0_value,F1_value,F2_value,F3_value,AIDC_contribution_F1_minus_F0,MESS_maintenance_contribution_F2_minus_F0,interaction_residual_F3_minus_F1_minus_F2_plus_F0,accounting_error,background_positive_stress,AIDC_positive_stress,MESS_positive_stress,interaction_positive_stress
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,0.9917239117477524,1.0371084940353317,0.9917239117477524,1.0371084940353317,0.045384582287579245,0.0,0.0,0.0,0.0,0.045384582287579245,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,0.9917239117477524,1.0371084940353317,0.9917239117477524,1.0371084940353317,0.045384582287579245,0.0,0.0,0.0,0.0,0.045384582287579245,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9669413667877165,1.0123900839881352,0.9669413667877165,1.0123900839881352,0.045448717200418765,0.0,0.0,0.0,0.0,0.045448717200418765,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9917239117477524,1.0371084940353317,0.9917239117477524,1.0371084940353317,0.045384582287579245,0.0,0.0,0.0,0.0,0.045384582287579245,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562222145839268,1.0562214332565156,1.0562222145839268,1.0562214332565156,-7.813274112145052e-07,0.0,0.0,0.0,0.0062222145839267995,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,149.2,B,1.056227531937335,1.0562267998968715,1.056227531937335,1.0562267998968715,-7.320404635802191e-07,0.0,0.0,0.0,0.006227531937335051,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562264441226408,1.0562256970669037,1.0562264441226408,1.0562256970669037,-7.470557370492514e-07,0.0,0.0,0.0,0.0062264441226407286,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562224619247023,1.056221692523337,1.0562224619247023,1.056221692523337,-7.694013652859155e-07,0.0,0.0,0.0,0.006222461924702216,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562277233195096,1.056227002945129,1.0562277233195096,1.056227002945129,-7.203743805916929e-07,0.0,0.0,0.0,0.006227723319509604,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562266584063265,1.0562259231570126,1.0562266584063265,1.0562259231570126,-7.352493138768068e-07,0.0,0.0,0.0,0.006226658406326413,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0562221842175392,1.0559445067147837,1.0562221842175392,1.0559445067147837,-0.0002776775027555356,0.0,0.0,0.0,0.006222184217539173,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0562275015707945,1.0559498747576754,1.0562275015707945,1.0559498747576754,-0.00027762681311904736,0.0,0.0,0.0,0.006227501570794436,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.0562264137561317,1.055948771642198,1.0562264137561317,1.055948771642198,-0.00027764211393366267,0.0,0.0,0.0,0.0062264137561316435,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562221842175392,1.0562214028901504,1.0562221842175392,1.0562214028901504,-7.813273887880001e-07,0.0,0.0,0.0,0.006222184217539173,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562275015707945,1.0562267695303518,1.0562275015707945,1.0562267695303518,-7.320404427080263e-07,0.0,0.0,0.0,0.006227501570794436,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562264137561317,1.0562256667004157,1.0562264137561317,1.0562256667004157,-7.47055715955014e-07,0.0,0.0,0.0,0.0062264137561316435,0.0,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1242199315062866,1.1704001327642488,1.1242199315062866,1.1704001327642488,0.04618020125796218,0.0,0.0,0.0,0.12421993150628663,0.04618020125796218,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,0.9915259331268571,1.0369098408785682,0.9915259331268571,1.0369098408785682,0.04538390775171108,0.0,0.0,0.0,0.0,0.04538390775171108,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,0.9915259331268571,1.0369098408785682,0.9915259331268571,1.0369098408785682,0.04538390775171108,0.0,0.0,0.0,0.0,0.04538390775171108,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9665579316373838,1.012016541127384,0.9665579316373838,1.012016541127384,0.045458609490000246,0.0,0.0,0.0,0.0,0.045458609490000246,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9915259331268571,1.0369098408785682,0.9915259331268571,1.0369098408785682,0.04538390775171108,0.0,0.0,0.0,0.0,0.04538390775171108,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562225320283911,1.0562217501038416,1.0562225320283911,1.0562217501038416,-7.819245495532812e-07,0.0,0.0,0.0,0.00622253202839107,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562278172437702,1.0562270855020075,1.0562278172437702,1.0562270855020075,-7.317417627383804e-07,0.0,0.0,0.0,0.006227817243770195,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562267316670169,1.0562259844841935,1.0562267316670169,1.0562259844841935,-7.471828233907019e-07,0.0,0.0,0.0,0.006226731667016816,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562227797179524,1.05622200972396,1.0562227797179524,1.05622200972396,-7.699939923444532e-07,0.0,0.0,0.0,0.006222779717952376,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,150r.2,B,1.056228008566488,1.0562272884914041,1.056228008566488,1.0562272884914041,-7.200750837821346e-07,0.0,0.0,0.0,0.006228008566487864,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562269460749814,1.056226210702542,1.0562269460749814,1.056226210702542,-7.353724393865946e-07,0.0,0.0,0.0,0.00622694607498131,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0562225016619946,1.0559448236325346,1.0562225016619946,1.0559448236325346,-0.0002776780294599934,0.0,0.0,0.0,0.006222501661994562,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0562277868772212,1.055950160431173,1.0562277868772212,1.055950160431173,-0.00027762644604822917,0.0,0.0,0.0,0.006227786877221142,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.0562267013004993,1.0559490591262104,1.0562267013004993,1.0559490591262104,-0.000277642174288939,0.0,0.0,0.0,0.006226701300499293,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562225016619946,1.0562217197374673,1.0562225016619946,1.0562217197374673,-7.819245273488207e-07,0.0,0.0,0.0,0.006222501661994562,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562277868772212,1.0562270551354798,1.0562277868772212,1.0562270551354798,-7.317417414220984e-07,0.0,0.0,0.0,0.006227786877221142,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562267013004993,1.0562259541176975,1.0562267013004993,1.0562259541176975,-7.471828018523752e-07,0.0,0.0,0.0,0.006226701300499293,0.0,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1206685986686336,1.1669353031720429,1.1206685986686336,1.1669353031720429,0.046266704503409306,0.0,0.0,0.0,0.12066859866863355,0.046266704503409306,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,0.987636933392959,1.0330981453689159,0.987636933392959,1.0330981453689159,0.04546121197595687,0.0,0.0,0.0,0.0,0.04546121197595687,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,0.987636933392959,1.0330981453689159,0.987636933392959,1.0330981453689159,0.04546121197595687,0.0,0.0,0.0,0.0,0.04546121197595687,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9628419487151092,1.0083775629489589,0.9628419487151092,1.0083775629489589,0.045535614233849664,0.0,0.0,0.0,0.0,0.045535614233849664,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.987636933392959,1.0330981453689159,0.987636933392959,1.0330981453689159,0.04546121197595687,0.0,0.0,0.0,0.0,0.04546121197595687,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562223148650602,1.0562215304744977,1.0562223148650602,1.0562215304744977,-7.843905625026792e-07,0.0,0.0,0.0,0.006222314865060197,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562279123641556,1.0562271816319788,1.0562279123641556,1.0562271816319788,-7.307321767680008e-07,0.0,0.0,0.0,0.006227912364155541,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,149.3,C,1.056226719323335,1.056225972051037,1.056226719323335,1.056225972051037,-7.472722980406132e-07,0.0,0.0,0.0,0.006226719323334962,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562225634495783,1.056221790992903,1.0562225634495783,1.056221790992903,-7.724566752909112e-07,0.0,0.0,0.0,0.006222563449578278,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562281031299519,1.0562273840556495,1.0562281031299519,1.0562273840556495,-7.190743023244295e-07,0.0,0.0,0.0,0.006228103129951812,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562269337094232,1.0562261982513805,1.0562269337094232,1.0562261982513805,-7.354580426888191e-07,0.0,0.0,0.0,0.006226933709423177,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0562222844986697,1.0559446039580056,1.0562222844986697,1.0559446039580056,-0.00027768054066412695,0.0,0.0,0.0,0.0062222844986696835,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0562278819976039,1.055950256594538,1.0562278819976039,1.055950256594538,-0.00027762540306586203,0.0,0.0,0.0,0.0062278819976038235,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.056226688956818,1.055949046698862,1.056226688956818,1.055949046698862,-0.00027764225795601227,0.0,0.0,0.0,0.006226688956817883,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562222844986697,1.0562215001081299,1.0562222844986697,1.0562215001081299,-7.843905398541295e-07,0.0,0.0,0.0,0.0062222844986696835,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562278819976039,1.0562271512654484,1.0562278819976039,1.0562271512654484,-7.307321554517188e-07,0.0,0.0,0.0,0.0062278819976038235,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.056226688956818,1.0562259416845414,1.056226688956818,1.0562259416845414,-7.472722765022866e-07,0.0,0.0,0.0,0.006226688956817883,0.0,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1264113344188385,1.1727014963710571,1.1264113344188385,1.1727014963710571,0.04629016195221869,0.0,0.0,0.0,0.12641133441883845,0.04629016195221869,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,0.9885907139760235,1.0340506679071302,0.9885907139760235,1.0340506679071302,0.04545995393110669,0.0,0.0,0.0,0.0,0.04545995393110669,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,0.9885907139760235,1.0340506679071302,0.9885907139760235,1.0340506679071302,0.04545995393110669,0.0,0.0,0.0,0.0,0.04545995393110669,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9629518190878325,1.008497137882011,0.9629518190878325,1.008497137882011,0.04554531879417845,0.0,0.0,0.0,0.0,0.04554531879417845,0.0,0.0
2025-02-03,65,2025-02-03T16:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9885907139760235,1.0340506679071302,0.9885907139760235,1.0340506679071302,0.04545995393110669,0.0,0.0,0.0,0.0,0.04545995393110669,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562217988393772,1.0562210085712966,1.0562217988393772,1.0562210085712966,-7.902680805305096e-07,0.0,0.0,0.0,0.006221798839377124,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562275058383865,1.056226772463824,1.0562275058383865,1.056226772463824,-7.333745626336707e-07,0.0,0.0,0.0,0.006227505838386493,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562262885674014,1.0562255376183767,1.0562262885674014,1.0562255376183767,-7.509490247414874e-07,0.0,0.0,0.0,0.006226288567401372,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562220540670786,1.0562212757480853,1.0562220540670786,1.0562212757480853,-7.783189932553114e-07,0.0,0.0,0.0,0.006222054067078542,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562277008896075,1.0562269791751617,1.0562277008896075,1.0562269791751617,-7.217144457616342e-07,0.0,0.0,0.0,0.006227700889607446,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562265081044042,1.0562257689812797,1.0562265081044042,1.0562257689812797,-7.391231244824326e-07,0.0,0.0,0.0,0.0062265081044041715,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0562217684730013,1.0559440819107704,1.0562217684730013,1.0559440819107704,-0.0002776865622309277,0.0,0.0,0.0,0.006221768473001266,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0562274754718466,1.0559498473220106,1.0562274754718466,1.0559498473220106,-0.0002776281498360067,0.0,0.0,0.0,0.006227475471846544,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.0562262582008968,1.0559486121535913,1.0562262582008968,1.0559486121535913,-0.0002776460473055131,0.0,0.0,0.0,0.006226258200896728,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562217684730013,1.0562209782049437,1.0562217684730013,1.0562209782049437,-7.902680576599153e-07,0.0,0.0,0.0,0.006221768473001266,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562274754718466,1.0562267420973053,1.0562274754718466,1.0562267420973053,-7.333745413173887e-07,0.0,0.0,0.0,0.006227475471846544,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562262582008968,1.0562255072518938,1.0562262582008968,1.0562255072518938,-7.509490029811161e-07,0.0,0.0,0.0,0.006226258200896728,0.0,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1533024191145345,1.199758366930876,1.1533024191145345,1.199758366930876,0.04645594781634155,0.0,0.0,0.0,0.15330241911453446,0.04645594781634155,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.010778963817256,1.0563540527764352,1.010778963817256,1.0563540527764352,0.04557508895917928,0.0,0.0,0.0,0.01077896381725596,0.04557508895917928,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,1.010778963817256,1.0563540527764352,1.010778963817256,1.0563540527764352,0.04557508895917928,0.0,0.0,0.0,0.01077896381725596,0.04557508895917928,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9842724678686784,1.0299285298817753,0.9842724678686784,1.0299285298817753,0.04565606201309691,0.0,0.0,0.0,0.0,0.04565606201309691,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.010778963817256,1.0563540527764352,1.010778963817256,1.0563540527764352,0.04557508895917928,0.0,0.0,0.0,0.01077896381725596,0.04557508895917928,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,CURRENT_OVERLOAD,line.l3,A,0.9643696091962851,1.0015441017803834,0.9643696091962851,1.0015441017803834,0.03717449258409833,0.0,0.0,0.0,0.0,0.03717449258409833,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,CURRENT_OVERLOAD,line.l7,A,0.9663365464533636,1.0040451520596594,0.9663365464533636,1.0040451520596594,0.03770860560629574,0.0,0.0,0.0,0.0,0.03770860560629574,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,CURRENT_OVERLOAD,line.l10,A,0.9800392745446759,1.0209179820572165,0.9800392745446759,1.0209179820572165,0.040878707512540635,0.0,0.0,0.0,0.0,0.040878707512540635,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,CURRENT_OVERLOAD,line.sw2,A,0.9861847000985298,1.0167001544539618,0.9861847000985298,1.0167001544539618,0.030515454355432015,0.0,0.0,0.0,0.0,0.030515454355432015,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,CURRENT_OVERLOAD,line.l116,A,0.9861843186040266,1.0035280882056012,0.9861843186040266,1.0035280882056012,0.017343769601574688,0.0,0.0,0.0,0.0,0.017343769601574688,0.0,0.0
2025-02-03,66,2025-02-03T16:45:00+10:00,CURRENT_OVERLOAD,line.l52,A,0.9840006110486792,1.002048907093308,0.9840006110486792,1.002048907093308,0.018048296044628875,0.0,0.0,0.0,0.0,0.018048296044628875,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562222967895434,1.0562215025451518,1.0562222967895434,1.0562215025451518,-7.942443915887054e-07,0.0,0.0,0.0,0.006222296789543336,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562284894839176,1.056227758490649,1.0562284894839176,1.056227758490649,-7.309932685828358e-07,0.0,0.0,0.0,0.006228489483917521,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562270528005344,1.0562263023388385,1.0562270528005344,1.0562263023388385,-7.504616958975419e-07,0.0,0.0,0.0,0.006227052800534372,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562225536998568,1.0562217714041928,1.0562225536998568,1.0562217714041928,-7.822956640257672e-07,0.0,0.0,0.0,0.006222553699856803,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562286831080394,1.056227963758483,1.0562286831080394,1.056227963758483,-7.193495563662111e-07,0.0,0.0,0.0,0.006228683108039368,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562272723134372,1.056226533681867,1.0562272723134372,1.056226533681867,-7.386315701296553e-07,0.0,0.0,0.0,0.0062272723134371155,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,160r.2,B,1.0517369505675962,1.0500191126828298,1.0517369505675962,1.0500191126828298,-0.0017178378847664266,0.0,0.0,0.0,0.0017369505675961516,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0562222664231535,1.055944576019993,1.0562222664231535,1.055944576019993,-0.0002776904031605021,0.0,0.0,0.0,0.0062222664231534885,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0562284591173494,1.055950833601072,1.0562284591173494,1.055950833601072,-0.0002776255162775243,0.0,0.0,0.0,0.006228459117349372,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.0562270224340078,1.0559493770717074,1.0562270224340078,1.0559493770717074,-0.0002776453623003494,0.0,0.0,0.0,0.006227022434007745,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562222664231535,1.0562214721787844,1.0562222664231535,1.0562214721787844,-7.942443691622003e-07,0.0,0.0,0.0,0.0062222664231534885,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562284591173494,1.0562277281241017,1.0562284591173494,1.0562277281241017,-7.309932477106429e-07,0.0,0.0,0.0,0.006228459117349372,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562270224340078,1.0562262719723334,1.0562270224340078,1.0562262719723334,-7.504616743592152e-07,0.0,0.0,0.0,0.006227022434007745,0.0,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1511998460176045,1.1978244511042204,1.1511998460176045,1.1978244511042204,0.04662460508661592,0.0,0.0,0.0,0.1511998460176045,0.04662460508661592,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0003678040093227,1.0460862421929178,1.0003678040093227,1.0460862421929178,0.04571843818359511,0.0,0.0,0.0,0.00036780400932268087,0.04571843818359511,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,1.0003678040093227,1.0460862421929178,1.0003678040093227,1.0460862421929178,0.04571843818359511,0.0,0.0,0.0,0.00036780400932268087,0.04571843818359511,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,0.9735492045204409,1.0193616469183175,0.9735492045204409,1.0193616469183175,0.04581244239787663,0.0,0.0,0.0,0.0,0.04581244239787663,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0003678040093227,1.0460862421929178,1.0003678040093227,1.0460862421929178,0.04571843818359511,0.0,0.0,0.0,0.00036780400932268087,0.04571843818359511,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,CURRENT_OVERLOAD,line.l3,A,0.964955999805348,1.0022664508295036,0.964955999805348,1.0022664508295036,0.037310451024155644,0.0,0.0,0.0,0.0,0.037310451024155644,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,CURRENT_OVERLOAD,line.l7,A,0.9681582043200118,1.0060053762210563,0.9681582043200118,1.0060053762210563,0.037847171901044585,0.0,0.0,0.0,0.0,0.037847171901044585,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,CURRENT_OVERLOAD,line.l10,A,0.9887711323731021,1.0297960477911146,0.9887711323731021,1.0297960477911146,0.04102491541801245,0.0,0.0,0.0,0.0,0.04102491541801245,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,CURRENT_OVERLOAD,line.sw2,A,1.0017010932142842,1.0323145928777684,1.0017010932142842,1.0323145928777684,0.030613499663484145,0.0,0.0,0.0,0.0017010932142842439,0.030613499663484145,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,CURRENT_OVERLOAD,line.l116,A,1.0017007191354312,1.0191145908761792,1.0017007191354312,1.0191145908761792,0.017413871740747933,0.0,0.0,0.0,0.001700719135431239,0.017413871740747933,0.0,0.0
2025-02-03,67,2025-02-03T17:00:00+10:00,CURRENT_OVERLOAD,line.l52,A,1.0049432107450866,1.0230709773694011,1.0049432107450866,1.0230709773694011,0.01812776662431448,0.0,0.0,0.0,0.004943210745086635,0.01812776662431448,0.0,0.0
2025-02-03,68,2025-02-03T17:15:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562221459137089,1.0562213487093557,1.0562221459137089,1.0562213487093557,-7.972043531978557e-07,0.0,0.0,0.0,0.006222145913708843,0.0,0.0,0.0
2025-02-03,68,2025-02-03T17:15:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562283878696792,1.0562276555770715,1.0562283878696792,1.0562276555770715,-7.322926076636094e-07,0.0,0.0,0.0,0.006228387869679164,0.0,0.0,0.0
2025-02-03,68,2025-02-03T17:15:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562269357661893,1.0562261832845632,1.0562269357661893,1.0562261832845632,-7.524816261206269e-07,0.0,0.0,0.0,0.006226935766189268,0.0,0.0,0.0
2025-02-03,68,2025-02-03T17:15:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562224062885615,1.0562216210417112,1.0562224062885615,1.0562216210417112,-7.852468502100862e-07,0.0,0.0,0.0,0.006222406288561411,0.0,0.0,0.0
