element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,B0_top4_mean,B3_top4_mean,B0_minus_B3_top4_mean,B0_top8_mean,B3_top8_mean,B0_minus_B3_top8_mean,B0_top12_mean,B3_top12_mean,B0_minus_B3_top12_mean,B0_top16_mean,B3_top16_mean,B0_minus_B3_top16_mean
Line.ln81048102-6,221-282819,n1230122,,,,,0.0407543238313286,0.04040009747138344,0.00035422635994515617,0.04043307012062834,0.04012155111667328,0.00031151900395506166,0.040041553273787715,0.03980733857672807,0.0002342146970596426,0.03960367612557501,0.0394532122049523,0.00015046392062271347
Line.ln6440070-1,l2748132,l2689726,,,,,1.6801657794827807e-05,1.6893329367026006e-05,-9.16715721981982e-08,1.6826745810885846e-05,1.6867823812325932e-05,-4.1078001440086605e-08,1.6819916258371495e-05,1.68587395838864e-05,-3.882332551490388e-08,1.6812802958989427e-05,1.684334911271131e-05,-3.054615372188212e-08
Line.ln6048626-1,m1142868,m1142869,,,,,0.5569708672889296,0.5604935385370364,-0.00352267124810679,0.5525074772432741,0.5512555013166991,0.0012519759265749997,0.5470570044131746,0.5436017485939217,0.003455255819252878,0.5411923483025626,0.5392226195748171,0.001969728727745479
Line.ln6076248-1,m1108328,l2767414,,,,,0.06561111975916226,0.06583002407865954,-0.00021890431949728173,0.0651204627712443,0.06533574336027675,-0.00021528058903245995,0.06460713921746196,0.06467906375252024,-7.192453505827645e-05,0.06400621278946926,0.06397254353436323,3.366925510603358e-05
Line.ln6137083-1,m1027027,l3270853,,,,,1.916310643566508e-06,1.927369879507245e-06,-1.1059235940737051e-08,1.9173876079084836e-06,1.9246021417207448e-06,-7.214533812261188e-09,1.918510324480092e-06,1.9224946064841818e-06,-3.984282004089722e-09,1.919714632418179e-06,1.9221248007828735e-06,-2.4101683646944893e-09
Line.ln6286261-1,m1125978,m1125982,,,,,0.002685703837393143,0.00263952533807054,4.6178499322602814e-05,0.0026650841726354128,0.0026243436305741445,4.0740542061268314e-05,0.002641854710472963,0.00260886777195004,3.2986938522923046e-05,0.0026152998854217374,0.002589427922562408,2.5871962859329387e-05
Line.ln5653477-1,m1069572,l3066826,,,,,0.0026211367320818535,0.002607034217742876,1.4102514338977436e-05,0.002600545856851723,0.0025945791481902826,5.966708661440338e-06,0.0025801180959056217,0.0025731248756142326,6.99322029138914e-06,0.002556044789616522,0.00254982688802445,6.217901592072035e-06
Line.ln6078810-1,m1166356,l2730187,,,,,0.002427751446181952,0.002417112119467737,1.0639326714215365e-05,0.00240948421639292,0.0024001866082706633,9.297608122256669e-06,0.002387223082915031,0.002378809036594229,8.41404632080222e-06,0.0023622280920346265,0.0023553855565003655,6.842535534260993e-06
Line.ln6199526-1,l3122825,l2991920,,,,,0.0009706634491480148,0.000971137388613766,-4.7393946575125315e-07,0.0009637089258914853,0.0009640817279474403,-3.728020559549657e-07,0.0009550496466661486,0.0009539785051069908,1.0711415591577915e-06,0.0009452651256569941,0.0009434057260012465,1.8593996557476206e-06
Line.ln6108125-2,n1134474,m1069496,,,,,0.4476024121128455,0.4570794774559087,-0.009477065343063196,0.44415627257708395,0.4461225776982385,-0.0019663051211545324,0.44074584719613047,0.43895226648564645,0.0017935807104840218,0.4369313342085229,0.43450612028455826,0.002425213923964664
Line.ln6108149-1,l3122826,m1047358,,,,,0.002251301084043265,0.0022523194307473367,-1.0183467040719013e-06,0.002235250466155563,0.0022360351002747515,-7.846341191883495e-07,0.0022152524605581333,0.002212736812713875,2.5156478442585166e-06,0.00219264899695369,0.002188338400173037,4.310596780653098e-06
Line.ln6230759-1,l3142078,l2879752,,,,,0.001039167953239366,0.0010446100553072092,-5.442102067843143e-06,0.0010311326680991129,0.0010378722243077146,-6.7395562086017095e-06,0.0010230396395768354,0.0010277833877734707,-4.743748196635268e-06,0.0010138677475815493,0.0010168899878320254,-3.0222402504760746e-06
Line.ln8979249-1,p850072,221-311609,,,,,0.007750241603383373,0.007847504998669038,-9.726339528566465e-05,0.007692725738204805,0.007781318339684859,-8.859260148005432e-05,0.007632199814774538,0.007693488877525662,-6.12890627511237e-05,0.007561454175561789,0.0076023764944499386,-4.092231888814992e-05
Line.ln5865237-1,m1027023,l3122815,,,,,0.0010521130434601662,0.0010581148262155534,-6.001782755387253e-06,0.0010436563683961647,0.0010505189103358454,-6.862541939680689e-06,0.0010358053094373348,0.0010392727568919776,-3.4674474546428358e-06,0.0010261943702239912,0.0010290913668917782,-2.8969966677869913e-06
Line.ln5706733-2,l2724120,m1069149,,,,,0.003649794820463987,0.0036185984283622135,3.119639210177362e-05,0.0036222153322570385,0.0035938087143187842,2.8406617938254303e-05,0.0035898750304901865,0.0035686572603141156,2.1217770176070946e-05,0.0035531382172979027,0.003536174438243898,1.6963779054004514e-05
Line.ln5745348-1,m1142819,m1142818,,,,,0.21131331683366822,0.2134535145863397,-0.002140197752671491,0.20977072739053515,0.21186524737979667,-0.002094519989261523,0.20804426775088639,0.20950449539837612,-0.0014602276474897369,0.20604450897835988,0.20697732961371104,-0.0009328206353511614
Line.ln5898059-2,n1142109,l2729429,,,,,0.002258809108221889,0.002247078675854922,1.1730432366967043e-05,0.002239828672642254,0.0022345940717598124,5.234600882441688e-06,0.002221481829507988,0.0022165476460322096,4.934183475778248e-06,0.0022006694611282976,0.002196753380580947,3.916080547350549e-06
Line.ln5744367-1,l3215549,l2897800,,,,,0.030217607529245363,0.030352815568082687,-0.0001352080388373235,0.029968620288230538,0.030163581621178107,-0.00019496133294756926,0.029740065000691592,0.02984819029777097,-0.00010812529707937904,0.029461196137630145,0.029553410720486978,-9.221458285683243e-05
Line.ln5773136-1,l3027156,l2860481,,,,,0.0007304026938842177,0.0007260342869532826,4.368406930935057e-06,0.0007248874741506733,0.0007224622713822231,2.4252027684501607e-06,0.0007183040782718339,0.0007172232510935579,1.0808271782760531e-06,0.00071089406710635,0.0007103381733877094,5.55893718640608e-07
Line.ln5472403-2,n1140828,m1026708,,,,,0.02430794695526945,0.024178296953186074,0.00012965000208337712,0.024102022432598586,0.024043353718660742,5.8668713937844175e-05,0.02390317264490679,0.023847827924489806,5.534472041698532e-05,0.023677582096255374,0.02363350562483689,4.407647141848464e-05
Line.ln5712496-1,m1126020,m1126023,,,,,0.0025038192096404613,0.0024782207683170156,2.559844132344561e-05,0.002483936539897086,0.0024615044206001066,2.2432119296979594e-05,0.002459725572739812,0.0024430401395094965,1.668543323031556e-05,0.0024326727058852963,0.002422126358073675,1.054634781162125e-05
Line.ln5772710-1,m1026906,l3120376,,,,,0.014462277894324688,0.014431141995050585,3.113589927410294e-05,0.01434113345201561,0.014329119848839599,1.2013603176010829e-05,0.01422372234582326,0.014202951290948874,2.0771054874385575e-05,0.014090543324436551,0.014071680572062309,1.8862752374242467e-05
Line.ln6139544-1,m1209824,m1209828,,,,,0.03865940818842016,0.03840140110087378,0.00025800708754637747,0.038375721365005395,0.03812661614123745,0.0002491052237679481,0.03803179428257796,0.037819783270483597,0.00021201101209436524,0.037643697129056804,0.03746304771656164,0.00018064941249516103
Line.ln6015788-2,l3195315,m1069181,,,,,0.01645266546736609,0.01645924508956307,-6.57962219698105e-06,0.016336317775783735,0.01634120755444397,-4.8897786602344895e-06,0.0161912449095873,0.01617258791477134,1.8656994815957617e-05,0.01602723143777069,0.015995836536826055,3.139490094463543e-05
Line.ln5591702-1,m1069590,m1069595,,,,,0.0285933015646344,0.028437684234078234,0.00015561733055616603,0.028367292199924204,0.028301435869948897,6.585632997530705e-05,0.02814335224373774,0.028066195481924325,7.71567618134128e-05,0.027879410028151846,0.027810800551006404,6.860947714544194e-05
Line.ln5986923-1,m1027004,l2897765,,,,,0.014898653804503625,0.014965231384837685,-6.657758033406028e-05,0.014775982835947592,0.014871987723716779,-9.600488776918652e-05,0.014663355037127096,0.01471659692073206,-5.324188360496425e-05,0.01452592122164143,0.014571331729903934,-4.54105082625042e-05
Line.ln6301772-2,m1047314,n1137961,,,,,0.011127457161472343,0.011132621857579142,-5.164696106799149e-06,0.011047886289994358,0.011051894594196384,-4.0083042020262055e-06,0.010948769080110174,0.010936346521165768,1.2422558944406165e-05,0.010836754389367964,0.01081538420742378,2.13701819441834e-05
Line.ln6001653-2,l2876814,m1026834,,,,,0.07716232907411402,0.14239496551498304,-0.06523263644086902,0.07668911818915905,0.10921387606967856,-0.032524757880519506,0.07590437362088899,0.09556450574858155,-0.01966013212769256,0.07495251965481192,0.08896034420223872,-0.0140078245474268
Line.ln6017283-1,m1008743,m1008742,,,,,0.004635710995718673,0.0046616785346528695,-2.5967538934196753e-05,0.004598567763931072,0.004630713706732217,-3.214594280114523e-05,0.004561454466639547,0.004584112107185502,-2.26576405459554e-05,0.004519439484491205,0.004533883392423877,-1.4443907932672022e-05
Line.ln5686079-1,p827525,m1026902,,,,,0.11340238797782765,0.1760315065803724,-0.06262911860254475,0.11263635401546032,0.14374489127909224,-0.031108537263631914,0.11158013731944438,0.1300967454694408,-0.018516608149996422,0.11029582612111337,0.12345650481529646,-0.013160678694183095
Line.ln5527264-7,n1144663,m1089215,,,,,0.44760216853787016,0.45708008346901136,-0.009477914931141196,0.44415605582517315,0.44612300046881637,-0.0019669446436432203,0.44074565146944805,0.4389524023141993,0.001793249155248755,0.4369311618868009,0.43450596771130096,0.0024251941754999673
Line.ln5683813-1,m1069469,m1069467,,,,,0.0009616291827714959,0.0009539605847256425,7.668598045853462e-06,0.0009535722767049594,0.0009497515476313173,3.820729073642035e-06,0.0009458016917806887,0.0009430156063393182,2.7860854413705146e-06,0.0009369859905403448,0.0009352720761499314,1.7139143904134051e-06
Line.ln5986935-1,m1047324,l2897780,,,,,0.060245203211161676,0.06058144914883301,-0.0003362459376713353,0.059763344948896464,0.0601796403958423,-0.00041629544694583853,0.05928168693110264,0.05957511083006269,-0.0002934238989600532,0.05873631911654684,0.05892337171099914,-0.00018705259445229994
Line.ln5956457-3,n1138597,m1069411,,,,,0.07009450929216625,0.020947280784970643,0.049147228507195606,0.06957482530297093,0.04375297019585409,0.02582185510711684,0.06902491860033977,0.05613516645847949,0.012889752141860278,0.06834282660209463,0.0646862054553268,0.003656621146767833
Line.ln5654471-1,l2711226,m1142819,,,,,0.21131208126351453,0.21345229008043629,-0.002140208816921757,0.20976949097767028,0.21186402113352718,-0.002094530155856894,0.20804303139664257,0.20950326511433714,-0.0014602337176945757,0.20604327116797524,0.2069760948907447,-0.0009328237227694547
Line.ln6409800-1,m1009726,l3101789,,,,,0.0016216175279102096,0.0016294242453495076,-7.806717439298033e-06,0.0016079382986799043,0.0016117432351962528,-3.804936516348459e-06,0.001594646791626727,0.0015949650751377828,-3.1828351105579744e-07,0.0015795724349272394,0.0015792277871068776,3.446478203618028e-07
Line.ln6411365-1,l2822861,l2841616,,,,,0.001608306658921733,0.0015937283655778553,1.4578293343877734e-05,0.001594848796949356,0.0015874044090359797,7.444387913376231e-06,0.0015818678814679497,0.0015767412529237128,5.126628544236886e-06,0.0015671427339259054,0.0015642254419678473,2.917291958058057e-06
Line.ln6320328-1,m1089170,l2879062,,,,,0.020519493755667344,0.020588439996014327,-6.894624034698218e-05,0.020365467872142332,0.020433270063110142,-6.780219096780976e-05,0.02020443357675646,0.020227094044580143,-2.2660467823683306e-05,0.020015912400835383,0.020005328470581465,1.0583930253917073e-05
Line.ln5712477-3,n1139545,m1069174,,,,,0.019134854887957277,0.018971752737352278,0.000163102150604999,0.018990473809244825,0.018841951850975636,0.00014852195826918838,0.01882115163734965,0.018710213489533164,0.00011093814781648614,0.01862880190781591,0.01854010331291726,8.869859489864934e-05
Line.ln5621857-3,n1140517,l3157718,,,,,0.000954552658414348,0.0009494047576941991,5.147900720148908e-06,0.0009469819333101014,0.0009431708211668814,3.8111121432199977e-06,0.0009386679076340618,0.0009345868167712498,4.081090862812029e-06,0.0009291439730279052,0.0009256608391414104,3.4831338864948613e-06
Line.ln6440071-1,l2727008,m1069629,,,,,0.021588193368572303,0.02147061507133348,0.00011757829723882396,0.02141748822391525,0.021367728547878186,4.975967603706305e-05,0.021248360347762757,0.021190064879131842,5.82954686309152e-05,0.021049023479315487,0.02099718544793807,5.183803137741652e-05
Line.ln5472355-1,l2691944,l2673312,,,,,0.0025923912016012707,0.002589455067016618,2.936134584652708e-06,0.00257046961834771,0.0025693177707018723,1.1518476458376517e-06,0.00254924834577617,0.0025457316866923925,3.516659083777421e-06,0.0025251775070552858,0.002521852613786987,3.324893268298601e-06
Line.ln6351523-3,m1108315,n1230121,,,,,0.07153613989681916,0.07177464867167573,-0.00023850877485656619,0.07100136802771799,0.07123592947146695,-0.00023456144374896237,0.07044185605876722,0.07052021986006868,-7.83638013014537e-05,0.06978686103528872,0.06975017031643214,3.6690718856577376e-05
Line.ln6047595-2,m1069533,n1136356,,,,,0.007387147197829359,0.007331645676310917,5.5501521518441614e-05,0.007327380250078319,0.007285184894424637,4.219535565368193e-05,0.007262024148007667,0.007221752123306102,4.027202470156463e-05,0.0071871975318923455,0.007476700984669049,-0.00028950345277670327
Line.ln5800724-1,m1142865,p895112,,,,,0.0024478261705193007,0.0024335080159582244,1.431815456107632e-05,0.002429120459565726,0.0024165019426709805,1.2618516894745586e-05,0.0024062807908755302,0.0023958959259186125,1.0384864956917723e-05,0.0023806867237566383,0.0023731216676820734,7.565056074564872e-06
Line.ln6422809-3,m1047526,n1136666,,,,,0.22342671942960843,0.28312108138840925,-0.05969436195880082,0.22154812021008247,0.2517908241188224,-0.030242703908739954,0.2195939632935011,0.23749756366608232,-0.017903600372581235,0.21743904080915694,0.2302971154212417,-0.012858074612084769
Line.ln5532744-1,m1069181,l2804253,,,,,0.0009551682033313816,0.0009555486710411895,-3.804677098078607e-07,0.0009484453982970383,0.0009487278016021964,-2.8240330515814493e-07,0.0009400619693855769,0.0009389890289784425,1.0729404071343996e-06,0.0009305827106051188,0.0009287768455379587,1.8058650671600633e-06
Line.ln5594242-1,m1209790,m1209788,,,,,0.7710200909361632,0.7871849745726993,-0.01616488363653612,0.7650611818202334,0.7761685757572067,-0.011107393936973242,0.7575629641266098,0.7638405289155696,-0.0062775647889598,0.7494334258513683,0.7545587010254948,-0.005125275174126531
Line.ln8979343-3,m4113348,p850400,,,,,0.015135948700654284,0.014925504943387099,0.00021044375726718585,0.015019596402510427,0.014895540997053596,0.00012405540545683096,0.014880645195345635,0.014823767194859387,5.6878000486247984e-05,0.014724011037251952,0.0147048232615497,1.9187775702251067e-05
Line.ln5835137-1,l3029500,m1026764,,,,,0.001942089042201165,0.00195147216911104,-9.383126909874931e-06,0.0019256722029159855,0.0019302454826121823,-4.573279696196879e-06,0.001909726467065176,0.001910108854717594,-3.8238765241792143e-07,0.0018916393665801125,0.0018912249861914102,4.14380388702321e-07
Line.ln6170199-2,m3037449,m1108375,,,,,0.0011013529604386458,0.0011138488974550885,-1.249593701644269e-05,0.0010932126138298805,0.0011045282013358543,-1.1315587505973798e-05,0.001084645652175303,0.0010922297629278876,-7.5841107525845535e-06,0.0010746313886800362,0.0010794379607412727,-4.806572061236483e-06
Line.ln5683821-1,m1069217,l2954350,,,,,0.002914625480403339,0.002889744687386627,2.488079301671232e-05,0.0028926160699135057,0.002869959468164126,2.265660174937973e-05,0.00286680534561372,0.0028498820741643953,1.6923271449324675e-05,0.002837483583031876,0.00282395289151757,1.3530691514305766e-05
Line.ln81048110-2,l2802481,l3214549,,,,,0.006064205848660438,0.006011405030361612,5.2800818298826685e-05,0.006016357682053282,0.0059699253004828244,4.643238157045742e-05,0.0059580518945559,0.005923142831090932,3.490906346496729e-05,0.0058928577147583676,0.005870428876943123,2.2428837815244816e-05
Line.ln6506306-2,l2851933,l3207907,,,,,0.005838825174102966,0.0058079123299109945,3.091284419197166e-05,0.005789448469584767,0.0057755176063609606,1.3930863223806343e-05,0.005741752316837316,0.005728599322283905,1.3152994553410763e-05,0.005687648681781173,0.0056771690338545955,1.0479647926577712e-05
Line.ln5593219-1,m1089189,l2841619,,,,,0.004672232672020658,0.004687914935696116,-1.5682263675457705e-05,0.0046371806855647155,0.004652602505301429,-1.5421819736713242e-05,0.0046005321095786205,0.0046056869140343295,-5.154804455708914e-06,0.004557633277470097,0.0045552275719313315,2.405705538765894e-06
Line.ln81048087-1,m1108380,p904452,,,,,0.06070898608790725,0.059540752393880736,0.0011682336940265145,0.060236350046834364,0.059210245872469994,0.00102610417436437,0.05970534514608647,0.05888754527331253,0.0008177998727739375,0.05909837888991287,0.058469264279214374,0.0006291146106984988
Line.ln6268990-4,n1136995,m1047613,,,,,0.01644908112882623,0.016349078143660024,0.0001000029851662039,0.016324163133916953,0.016268478086360266,5.568504755668752e-05,0.016174936071747522,0.016149775560856765,2.516051089075655e-05,0.016006667929437984,0.015993463041841433,1.3204887596551113e-05
Line.ln8968082-2,221-306687,l2916625,,,,,0.009584197375944185,0.009636370021499054,-5.217264555486961e-05,0.009508553762994093,0.009573157170096627,-6.460340710253386e-05,0.009432713438303049,0.009478223429407353,-4.550999110430366e-05,0.009346803779993014,0.009375809414738114,-2.900563474510058e-05
Line.ln5744344-1,m1009724,m1009720,,,,,0.019639872385321982,0.019735081758093867,-9.520937277188515e-05,0.019473539907177206,0.019519945468425434,-4.640556124822781e-05,0.019312045809106334,0.019315933211190937,-3.8874020846027535e-06,0.01912888431706063,0.0191246868441819,4.197472878730152e-06
Line.ln5593220-2,m3037540,l2822862,,,,,0.0022264757275379087,0.002233846630488229,-7.3709029503204494e-06,0.002209893592449408,0.0022171426310941696,-7.249038644761407e-06,0.0021925337718176428,0.002194955144368765,-2.421372551122177e-06,0.002172214776559638,0.0021710798116337695,1.1349649258686652e-06
Line.v9287_48332_sw,d6019477-1_int,e182727,,,,,0.027166059329215432,0.027012012253221793,0.00015404707599363937,0.026958631471697556,0.026858552628461842,0.00010007884323571387,0.026709697352732365,0.02665413789479128,5.555945794108452e-05,0.02642908117768917,0.026395590090079555,3.3491087609614084e-05
Line.ln6019477-1,m1027043,d6019477-1_int,,,,,0.027166057344881804,0.027012010255135235,0.00015404708974656872,0.026958629484967855,0.026858550632785413,0.00010007885218244264,0.026709695363400177,0.026654135900631714,5.55594627684626e-05,0.026429079184302505,0.02639558809361911,3.34910906833949e-05
Line.ln5593227-1,m1026948,m1026949,,,,,0.003504830544318377,0.0035248628777206584,-2.00323334022816e-05,0.003476613365821834,0.003499522525831077,-2.2909160009243045e-05,0.003450428965068338,0.0034619997738936322,-1.157080882529431e-05,0.003418370464563069,0.0034280382812251365,-9.667816662067494e-06
Line.ln6409869-1,m1089131,l3270854,,,,,2.135362031503542e-06,2.147343525401338e-06,-1.1981493897796209e-08,2.1368318863061053e-06,2.1474351332035757e-06,-1.0603246897470449e-08,2.1387584992218516e-06,2.147753393103226e-06,-8.99489388137446e-09,2.1407909081499193e-06,2.147523472251797e-06,-6.7325641018775675e-09
Line.ln6321419-2,m3036172,m1209763,,,,,0.00629968861256373,0.006255361571394147,4.4327041169582755e-05,0.006252971852353322,0.006214119842090269,3.885201026305324e-05,0.006201632021153969,0.006161790817621589,3.984120353237985e-05,0.006142350804819666,0.00610313673573053,3.921406908913641e-05
Line.ln6348954-1,l3176661,l2970804,,,,,0.0018486486600627619,0.0018362737677243696,1.2374892338392306e-05,0.001835062158394571,0.0018231153300805264,1.1946828314044616e-05,0.001818592842665962,0.001808425724636677,1.0167118029284859e-05,0.0018000122228822722,0.001791349786705607,8.662436176665308e-06
Line.ln6201695-2,p827504,n1137957,,,,,0.0016110413595185477,0.0015994692230682213,1.1572136450326356e-05,0.0015975204251348677,0.0015918862937396897,5.634131395177962e-06,0.0015844842363065598,0.0015801524522766185,4.3317840299412266e-06,0.0015696992954016289,0.0015668584165809286,2.840878820700287e-06
Line.ln6048635-1,m1209763,l2936275,,,,,0.006300874367842751,0.006256556439214464,4.431792862828656e-05,0.006254158364060812,0.0062153143938878785,3.884397017293352e-05,0.006202818475545273,0.006162985614674152,3.983286087112098e-05,0.006143538405889244,0.00610433264037629,3.9205765512953863e-05
Line.ln6199519-1,m1047447,l2766722,,,,,0.03748513659768324,0.03734770037701342,0.00013743622066982042,0.037178365437683936,0.037235472286158415,-5.710684847447939e-05,0.03689654603825759,0.03693764804943865,-4.110201118106421e-05,0.03655124390581031,0.03663516516550848,-8.392125969816644e-05
Line.ln6505938-4,l3142079,m3036162,,,,,0.0035509182452343174,0.0035085368492792264,4.238139595509095e-05,0.0035240728217787046,0.003486339601664038,3.773322011466681e-05,0.0034936613238090706,0.0034612308780477795,3.243044576129112e-05,0.0034588873120479377,0.003431674706237212,2.7212605810725786e-05
Line.ln5472375-1,m1026724,r18243,,,,,0.0779729160097375,0.07675945254491931,0.0012134634648181958,0.07739350642755581,0.07640741598533714,0.0009860904422186734,0.0767216019055572,0.07581259402674266,0.0009090078788145384,0.07595232984929305,0.07515400377001845,0.0007983260792746028
Line.ln5835124-1,m1069731,l2710504,,,,,0.0026859417533616793,0.0026980966934941997,-1.2154940132520341e-05,0.002663666527006178,0.0026811901971644614,-1.7523670158283225e-05,0.0026432532041848803,0.0026529733634305663,-9.720159245686037e-06,0.002618343924370453,0.002626631543088746,-8.28761871829323e-06
Line.ln6103927-1,m1142860,p895114,,,,,0.0032533413309319657,0.0032350015005251963,1.8339830406769418e-05,0.0032285967569869074,0.0032124388168607307,1.615794012617671e-05,0.003198377420815194,0.0031849683842672186,1.34090365479754e-05,0.0031645049478995777,0.00315463602100575,9.868926893827866e-06
Line.ln6138622-1,l3197652,l2748143,,,,,0.00321941204217586,0.0031953176662152683,2.4094375960591764e-05,0.0031933740002899154,0.003175062644864811,1.83113554251043e-05,0.0031649001503731636,0.0031474108753849084,1.748927498825513e-05,0.0031323051004365017,0.0031186655456468607,1.3639554789641063e-05
Line.ln5776673-1,p827575,m1069437,,,,,0.00922681688145646,0.00912210996509488,0.00010470691636157992,0.009156475009119872,0.009095755049755756,6.071995936411667e-05,0.00907252308489093,0.009044292132072524,2.8230952818406388e-05,0.008977880146326167,0.008966636963130874,1.1243183195293327e-05
Line.ln6074369-1,m1069620,m1069610,,,,,0.0035020012724397377,0.003483044588848221,1.895668359151682e-05,0.0034744007053849136,0.003466379274055146,8.021431329767459e-06,0.0034470367583724817,0.003437637104131182,9.399654241299803e-06,0.00341478675007001,0.003406428761425092,8.357988644918171e-06
Line.ln5621826-1,m1026942,l3270814,,,,,0.0016132882220259103,0.0016097977297585642,3.490492267346117e-06,0.0015997367852099119,0.0015983897787088164,1.3470065010955188e-06,0.001586610911098309,0.0015842825593608007,2.328351737508269e-06,0.0015717245330623489,0.0015696100001664239,2.114532895924979e-06
Line.ln6506312-2,m1026378,l2897778,,,,,0.011196806365046252,0.011202293352528325,-5.486987482072533e-06,0.011116230748783165,0.01112055312971578,-4.322380932614625e-06,0.011015915780674311,0.011003451939895721,1.2463840778589863e-05,0.010902580428638509,0.010880949360083492,2.1631068555016952e-05
Line.ln6046046-1,m1069532,l2785534,,,,,0.0017466137376653086,0.001737232589943246,9.381147722062593e-06,0.001732905427288991,0.001728936486844016,3.96894044497496e-06,0.0017193031617361912,0.0017146510631721908,4.652098564000449e-06,0.0017032736927115196,0.0016991374298823709,4.136262829148706e-06
Line.ln6138589-1,m1069147,l3066801,,,,,0.0007285061013146501,0.0007223345193176188,6.171581997031317e-06,0.00072302693127984,0.0007174068168003709,5.6201144794691075e-06,0.0007166001983734834,0.0007124021479624412,4.198050411042165e-06,0.0007092996755579963,0.0007059430891629604,3.3565863950358677e-06
Line.ln6258445-1,m1069556,p901932,,,,,0.001812248539742125,0.0018107210973188647,1.527442423260219e-06,0.0017987913336397435,0.0017994501151064517,-6.587814667081363e-07,0.0017827514294547027,0.0017839025376165038,-1.1511081618011468e-06,0.0017646103698493523,0.0017660455886554145,-1.435218806062179e-06
Line.ln5653480-1,l2691967,m1069504,,,,,0.4373048203492202,0.430144655559775,0.0071601647894452,0.4337764996258845,0.4223793547554875,0.011397144870397002,0.42992691234637553,0.42052666808764966,0.009400244258725876,0.42577074192810277,0.4210686297464432,0.004702112181659557
Line.ln5717630-1,m1166393,m1166395,,,,,0.02175107905349886,0.021605652434888295,0.00014542661861056613,0.02159131932992648,0.021450914603865154,0.00014040472606132587,0.021397643922376818,0.021278149656144153,0.00011949426623266562,0.02117910666006268,0.021077291290911546,0.0001018153691511349
Line.ln5956463-1,l2766718,l3048206,,,,,0.10399545095914597,0.10457023275323839,-0.0005747817940924133,0.10316793086279133,0.10387961066742701,-0.0007116798046356843,0.1023397874857615,0.10284130674601522,-0.0005015192602537133,0.10140192246033036,0.10172159739932707,-0.00031967493899670574
Line.ln5744328-1,m1047821,l2684420,,,,,0.009933602105688843,0.009978043134838643,-4.444102914979986e-05,0.009851758697861642,0.009915842274871474,-6.408357700983178e-05,0.009776627988579449,0.00981216732744724,-3.553933886779083e-05,0.00968494512699687,0.00971525666671501,-3.031153971813985e-05
Line.ln8979254-1,p850080,221-311905,,,,,0.00777835624265734,0.007876462811856473,-9.810656919913372e-05,0.007720485325471883,0.007809830578896095,-8.93452534242124e-05,0.007659614304402211,0.007721398494936932,-6.178419053472044e-05,0.007588469388007117,0.007629698954323235,-4.122956631611753e-05
Line.ln5620694-1,m1089204,l3157167,,,,,0.002550564101109405,0.0025357620879595064,1.4802013149898662e-05,0.0025302421891969552,0.0025192096593635457,1.103252983340958e-05,0.002507944606515098,0.002496454978785957,1.1489627729140747e-05,0.0024824045244183565,0.0024727956748227054,9.608849595651135e-06
Line.ln6048634-1,m1186072,m1186067,,,,,0.7685433839687308,0.7847530791435358,-0.016209695174804972,0.7626048048583797,0.7737499015841346,-0.011145096725754922,0.7552670553841195,0.7614300598094026,-0.0061630044252830585,0.7473208624607838,0.7521608291926001,-0.004839966731816303
Line.ln5895779-1,m1047432,l2879075,,,,,0.000972757951215685,0.0009676181604873852,5.13979072829982e-06,0.0009645336873191825,0.0009622218311845253,2.3118561346572664e-06,0.0009565900051366325,0.000954408008354033,2.181996782599574e-06,0.0009475795272424714,0.0009458423054992884,1.7372217431829793e-06
Line.ln5951197-2,m3037537,l3231269,,,,,0.0010621012720669208,0.001071335027279954,-9.233755213033153e-06,0.001053478782770947,0.0010619707881741071,-8.492005403160042e-06,0.001045476532508338,0.0010498362733342124,-4.3597408258743905e-06,0.0010356769169970405,0.0010392038704019656,-3.52695340492511e-06
Line.ln5563942-3,r42247,m1149233,,,,,0.7244073162632743,0.7218919749317474,0.002515341331526866,0.7187665678042884,0.7122753901192973,0.0064911776849910785,0.7123276327780372,0.7049614951306911,0.0073661376473461715,0.705193821021714,0.7002610985956215,0.004932722426092551
Line.ln5835123-1,m1108266,m1108265,,,,,0.0027443877479113566,0.0027589576517534483,-1.4569903842091749e-05,0.002723008291151473,0.0027410539735604838,-1.8045682409010763e-05,0.0027015002130674833,0.0027142018240151494,-1.27016109476661e-05,0.0026771051338396606,0.0026851970600235498,-8.091926183889132e-06
Line.ln5956483-1,m1069543,m1069535,,,,,0.0035167491907332374,0.0034974938197455405,1.9255370987696866e-05,0.003488861949435389,0.003480711937483229,8.150011952159919e-06,0.003461248465222473,0.003451702544549464,9.545920673008877e-06,0.003428701377765567,0.0034202125175192832,8.488860246283567e-06
Line.ln6291153-1,m1126023,m1126017,,,,,0.002504699970609064,0.0024791118717002727,2.5588098908791313e-05,0.0024848185637242246,0.0024623955796183056,2.2422984105918958e-05,0.0024606093148333732,0.002443930691210565,1.6678623622808347e-05,0.002433559009228539,0.002423016901937867,1.054210729067211e-05
Line.ln5683841-1,m1047711,m1047718,,,,,0.003378109258274369,0.003350345818984161,2.7763439290208036e-05,0.003350647887441483,0.0033293673439688644,2.1280543472618728e-05,0.0033206459025861973,0.0033008694364016077,1.9776466184589624e-05,0.0032863059021219507,0.0032712245900302257,1.5081312091724981e-05
