day,namespace,comparison,quantity,aidc_id,slot,delta,system_delta,critical_slot
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,4,2.6461092585183508,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,4,-0.002136785640487915,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,4,0.76791651925544,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,4,-0.01472063558724912,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,4,-0.0017806547003837991,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,4,-0.001187103133577505,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,4,1.397579197726885,4.763289311941701,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,5,-0.8234405914179792,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,5,1.1923836328775295,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,5,-1.509641502300381,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,5,0.4668080356751698,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,5,-1.0293007427176804,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,5,-0.22602785631208988,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,5,-0.4117202954326924,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,5,-1.2122875606646044,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,5,-2.7578904586455906,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,5,-0.04319233709308712,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,5,-0.22873349745846028,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,5,-0.4803403446797905,-7.0633835181696565,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,6,-0.277082731218421,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,6,-0.49259169608562026,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,6,4.019187690148819,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,6,-0.22320553330455084,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,6,-0.3463534159472843,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,6,-0.4464111109229396,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,6,0.8693598953471522,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,6,-0.4079273680724942,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,6,5.924982424575241,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,6,-0.115451137888118,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,6,-0.07696742525792288,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,6,0.22382447999759947,8.65136407137146,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,7,1.7215909201280644,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,7,1.7869587510247662,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,7,-0.8526066065853577,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,7,-0.37463001031220067,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,7,1.3899069818149723,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,7,-0.7492600835993812,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,7,-0.2325289718663841,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,7,-0.6846686600534717,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,7,-1.5700267577349116,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,7,-0.19377414321937358,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,7,-0.12918276214483626,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,7,0.09882655701315457,0.21060521446504055,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,8,-0.3091479823100496,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,8,0.38188380005564504,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,8,4.105620577697714,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,8,-0.2490358744221668,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,8,0.3527514287985358,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,8,-0.49807179947517,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,8,-0.15457399098072866,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,8,-0.4551345455050111,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,8,-1.0479028615677919,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,8,-0.12881165914860748,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,8,-0.08587443943132822,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,8,-0.1803363228157968,1.731366330895244,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,9,-1.3159552262281595,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,9,-0.897145641082,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,9,-2.4125849842743357,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,9,-1.0600750428620485,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,9,0.0953107293574611,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,9,-0.6473656401149608,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,9,-0.6579776127059906,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,9,-1.937378554401194,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,9,-4.3691956580020666,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,9,-0.5483146772488103,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,9,-0.36554311816230234,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,9,-0.7676405481714514,-14.883865973895858,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,10,-0.6744433394081799,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,10,-1.1990106648867425,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,10,-1.2364798918557014,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,10,1.924955578384906,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,10,-0.84305417822066,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,10,-1.0866032355048603,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,10,-0.33722166936992526,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,10,-0.9929304977998736,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,10,-2.258271091691306,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,10,0.034163522338337415,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,10,-0.1873453718667708,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,10,-0.3934252809422034,-7.24966612082298,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,11,-1.0109569414360209,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,11,-1.7972570793184364,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,11,-1.8534215055336478,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,11,-0.8143819800883447,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,11,-1.2636961814745185,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,11,-1.628764045344571,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,11,-0.505478470291215,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,11,-1.4883533039815529,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,11,-3.3642843848484922,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,11,-0.42123205856973334,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,11,-0.2808213723762245,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,11,-0.589724882021196,-15.018372205283955,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,12,2.3374727229912997,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,12,2.954218547072289,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,12,3.2041289810998794,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,12,-0.4770687950247705,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,12,-0.7402791693362687,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,12,2.199099405601073,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,12,-0.29611166579278336,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,12,-0.87188437604099,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,12,-1.9827008629399927,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,12,-0.24675972148930736,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,12,-0.16450648099024479,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,12,-0.3454636101027786,5.570144975047406,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,13,-0.14211970546606523,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,13,1.7936021448832555,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,13,-0.26055296295008823,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,13,-0.11448531815077523,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,13,0.8538112504578486,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,13,1.6709154534888935,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,13,0.8357255391292622,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,13,3.48938016717263,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,13,-0.48083535158949786,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,13,-0.05921654384696051,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,13,-0.03947769589718941,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,13,0.24054373209395408,7.7872907093252675,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,14,-0.2428158868334931,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,14,-0.4316728564230008,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,14,-0.44516271910778116,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,14,-0.19560168637940745,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,14,-0.30351986085923954,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,14,-0.39120341911191403,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,14,0.4181834114058347,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,14,-0.35747895975333677,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,14,5.8043640624260995,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,14,-0.10117328601686548,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,14,0.6668178399325595,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,14,-0.14164260043320365,4.279094038846252,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,15,-4.2809788671196145,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,15,-7.6106291350926725,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,15,-2.127656799155716,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,15,-3.448566309331179,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,15,-5.351223585522911,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,15,-6.897132634499617,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,15,-2.140489433277879,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,15,-6.302552227930381,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,15,-14.151133454953083,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,15,-1.7837411943888495,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,15,-1.1891607962525481,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,15,-2.4972376721761105,-57.78050210970056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,16,1.4966506229208623,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,16,-1.5580387308337205,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,16,-2.0680541580198444,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,16,-0.2404790689673666,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,16,-1.4100366187334838,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,16,-1.8173806163457762,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,16,-0.5640146446290721,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,16,3.1933731621746464,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,16,-3.7437760171344756,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,16,-0.47001220384798437,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,16,-0.00901068218214629,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,16,-0.658017085422558,-7.848796041020919,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,17,2.122018433975276,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,17,-1.057707886336262,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,17,-1.0907613972846448,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,17,-0.4792737537122722,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,17,-0.7437006578494767,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,17,-0.9585475921869957,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,17,-0.2974802608132281,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,17,-0.8759141316890418,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,17,-1.9860106264446458,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,17,0.5150418015107396,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,17,-0.1652668115548228,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,17,-0.34706030429739254,-5.364663186682766,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,18,-0.5572595704741978,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,18,-0.9906839671339469,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,18,-1.0216429781129754,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,18,-0.44890354236157215,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,18,-0.6965744677765926,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,18,-0.8978071683774687,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,18,0.1583705645184983,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,18,-0.8204099519879797,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,18,6.835056155669609,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,18,-0.232191487329108,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,18,-0.15479432488232714,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,18,1.2385161045903414,2.41167536634228,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,19,-0.07775228131461898,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,19,2.567298189644255,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,19,-0.14254595141265192,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,19,0.5152087746445337,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,19,-0.09719035261670506,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,19,-0.12526758288823459,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,19,0.8200776493124389,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,19,-0.11446864264214796,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,19,-0.262117195353742,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,19,-0.032396783809875096,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,19,0.2631567782452908,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,19,-0.04535549733816158,3.2686471044703813,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,20,-0.14221712770285855,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,20,-0.25283056440199303,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,20,-0.26073157626663956,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,20,-0.11456379713062237,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,20,2.043004415495485,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,20,-0.2291276269644822,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,20,-0.07110856369801599,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,20,-0.20937522680851295,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,20,-0.47834077815342013,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,20,0.6812506059646157,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,20,-0.03950475760736394,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,20,-0.08295999098613116,0.8434950117400608,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,21,-0.3484816131010069,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,21,1.9023767686990656,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,21,-0.6388833031136834,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,21,-0.28072129903767173,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,21,1.8931094707349505,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,21,-0.5614426644545389,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,21,-0.17424080621337534,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,21,-0.5130423975866893,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,21,-1.1666772631521027,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,21,0.8277003274832024,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,21,0.5637005567711109,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,21,0.8891811163328374,2.3925788933620984,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,22,-0.006089982388247428,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,22,-0.010826641102914536,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,22,-0.011164976493970968,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,22,0.9273121698094346,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,22,-0.007612478069821904,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,22,2.9064804281948042,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,22,0.35025299278566013,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,22,-0.008965807946413662,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,22,-0.020546955457703575,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,22,-0.002537492655549478,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,22,-0.0016916617703093273,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,22,0.039781979242962784,4.1543915741479305,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,23,-0.24638342281728765,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,23,-0.4380151557237557,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,23,0.7541744125296077,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,23,-0.1984755347330145,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,23,-0.30797928139779174,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,23,-0.39695112196830884,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,23,-0.12319171114745409,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,23,0.45295632656847573,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,23,-0.8263350034999348,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,23,-0.10265975928574367,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,23,-0.06843983952166166,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,23,-0.14372366301433637,-1.6450237540112056,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,24,-0.2604400293576177,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,24,-0.4630046870873805,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,24,-0.4774736754851432,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,24,-0.20979891220407065,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,24,2.949181263223174,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,24,-0.40294005924226894,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,24,-0.13022001440087205,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,24,-0.383425617652863,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,24,-0.8730908536746824,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,24,-0.10851667866331649,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,24,-0.07234445243988041,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,24,-0.15192335014396185,-0.583997067128883,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,25,2.200881933143351,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,25,-0.5936831307792279,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,25,-0.6122358373247501,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,25,-0.2690125658389064,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,25,-0.4174332960859335,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,25,-0.5380251973688832,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,25,0.5276099654057536,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,25,-0.4916436780668114,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,25,7.764979558843454,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,25,-0.13914443053026915,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,25,0.047937832661230306,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,25,-0.1948022027609575,7.28542895129805,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC01,26,0.06518856599180722,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC02,26,-0.29811844032652246,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC03,26,4.184140627432257,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC04,26,-0.1350848569038261,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC05,26,-0.20961443552306136,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC06,26,-0.2701697522513271,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC07,26,0.8424119414025064,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC08,26,-0.24687923462868433,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC09,26,3.441548013895982,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC10,26,0.7712226421634609,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC11,26,-0.04658098511076458,8.000244017396458,False
2025-04-04,DA,B1-B0,Q_PCC,AIDC12,26,-0.09782006874536897,8.000244017396458,False
