job_id,qos,workload_class,requested_nodes,requested_gpus,FULL_PARTIAL_shared,requested_GPU_hours,predicted_power_W,predicted_total_job_IT_kW,predicted_kW_per_GPU,H0_proxy_job_kW,power_authority,prediction_status
7709304,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709305,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709306,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709307,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709308,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709326,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709327,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709328,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709329,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709330,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709331,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709332,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709333,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709334,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709335,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709336,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709337,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709338,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709339,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709340,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709341,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709342,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709343,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709344,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709345,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709346,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709347,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709348,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709349,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709350,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709351,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709352,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709353,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709354,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709355,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709356,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709357,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709358,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709359,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709360,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709361,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709362,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709363,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709364,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709365,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709366,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709367,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709368,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709369,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709370,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709371,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709372,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709373,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709374,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709375,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709376,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709377,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709378,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709379,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709380,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709381,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709382,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709383,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709384,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709385,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709386,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709387,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709388,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709389,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709390,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709391,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709392,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709393,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709394,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709395,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709396,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709397,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709398,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709399,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709400,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709401,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709402,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709403,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709404,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709405,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709406,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709407,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709408,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709409,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709410,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709411,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709412,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709413,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709414,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709415,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709416,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709417,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709418,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709419,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709420,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709421,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709422,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709423,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709424,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709425,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709426,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709427,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709428,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709429,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709430,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
