target_day,issue_time,label_matured_at,jobs,daily_GPUh,direct_GPUh,absolute_error,atomic_max_error,original_role,original_eligible,split,eligible,reason
2024-03-15,2024-03-14 08:00:00+00:00,2024-03-15 14:05:59+00:00,165,346.52277777777783,346.5227777777778,5.684341886080802e-14,3.552713678800501e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-07,2024-07-06 08:00:00+00:00,2024-07-07 19:04:10+00:00,24,740.32,740.3199999999999,1.1368683772161603e-13,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-08,2024-07-07 08:00:00+00:00,2024-07-08 15:31:06+00:00,78,267.83666666666664,267.8366666666667,5.684341886080802e-14,8.881784197001252e-16,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-09,2024-07-08 08:00:00+00:00,2024-07-11 03:26:09+00:00,961,6735.080000000001,6735.080000000001,0.0,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-10,2024-07-09 08:00:00+00:00,2024-07-11 21:27:28+00:00,264,1484.1455555555558,1484.1455555555556,2.2737367544323206e-13,2.842170943040401e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-11,2024-07-10 08:00:00+00:00,2024-07-13 09:04:42+00:00,474,5999.181666666667,5999.181666666666,9.094947017729282e-13,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-12,2024-07-11 08:00:00+00:00,2024-07-14 03:43:49+00:00,1111,2847.4702777777784,2847.4702777777775,9.094947017729282e-13,3.410605131648481e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-13,2024-07-12 08:00:00+00:00,2024-07-16 00:54:13+00:00,467,7144.7441666666655,7144.744166666666,9.094947017729282e-13,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-14,2024-07-13 08:00:00+00:00,2024-07-15 23:20:43+00:00,1985,3505.702222222215,3505.702222222222,7.275957614183426e-12,2.0463630789890885e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-15,2024-07-14 08:00:00+00:00,2024-07-17 05:17:20+00:00,159,1647.316111111111,1647.3161111111115,4.547473508864641e-13,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-16,2024-07-15 08:00:00+00:00,2024-07-18 15:04:24+00:00,3135,11038.476944444443,11038.476944444443,0.0,1.2050804798491299e-11,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-17,2024-07-16 08:00:00+00:00,2024-07-19 07:10:15+00:00,246,1182.8755555555556,1182.8755555555554,2.2737367544323206e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-18,2024-07-17 08:00:00+00:00,2024-07-20 04:15:15+00:00,3933,4477.131388888889,4477.131388888889,0.0,8.313350008393172e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-19,2024-07-18 08:00:00+00:00,2024-07-21 13:20:16+00:00,6332,3763.157222222223,3763.1572222222226,4.547473508864641e-13,1.5916157281026244e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-20,2024-07-19 08:00:00+00:00,2024-07-22 04:03:24+00:00,1736,3169.6977777777774,3169.697777777778,4.547473508864641e-13,9.549694368615746e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-21,2024-07-20 08:00:00+00:00,2024-07-22 19:34:08+00:00,134,139.7786111111111,139.7786111111111,0.0,8.881784197001252e-16,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-22,2024-07-21 08:00:00+00:00,2024-07-24 11:53:49+00:00,181,1204.220277777778,1204.2202777777777,2.2737367544323206e-13,1.0658141036401503e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-23,2024-07-22 08:00:00+00:00,2024-07-25 06:23:39+00:00,2842,2305.8686111111156,2305.868611111111,4.547473508864641e-12,1.5631940186722204e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-24,2024-07-23 08:00:00+00:00,2024-07-29 14:21:09+00:00,2150,1961.4899999999993,1961.49,6.821210263296962e-13,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-25,2024-07-24 08:00:00+00:00,2024-07-27 06:37:06+00:00,2175,4220.098055555551,4220.098055555555,4.547473508864641e-12,1.7763568394002505e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-26,2024-07-25 08:00:00+00:00,2024-07-28 16:41:27+00:00,466,8911.994444444443,8911.994444444445,1.8189894035458565e-12,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-27,2024-07-26 08:00:00+00:00,2024-07-28 23:04:21+00:00,452,7539.145277777778,7539.145277777777,9.094947017729282e-13,3.637978807091713e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-28,2024-07-27 08:00:00+00:00,2024-07-29 14:14:20+00:00,206,3036.895833333333,3036.895833333333,0.0,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-29,2024-07-28 08:00:00+00:00,2024-07-29 14:15:31+00:00,253,2175.702222222222,2175.702222222222,0.0,1.7053025658242404e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-30,2024-07-29 08:00:00+00:00,2024-07-30 14:00:00+00:00,2,26.68,26.68,0.0,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-31,2024-07-30 08:00:00+00:00,2024-07-31 14:42:06+00:00,2430,994.3677777777789,994.3677777777777,1.1368683772161603e-12,3.836930773104541e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-01,2024-07-31 08:00:00+00:00,2024-08-03 20:46:52+00:00,1112,6147.7300000000005,6147.73,9.094947017729282e-13,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-02,2024-08-01 08:00:00+00:00,2024-08-05 15:12:03+00:00,494,4665.251944444444,4665.251944444444,0.0,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-03,2024-08-02 08:00:00+00:00,2024-08-05 03:15:47+00:00,320,3237.533055555555,3237.5330555555556,4.547473508864641e-13,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-04,2024-08-03 08:00:00+00:00,2024-08-05 16:57:59+00:00,246,621.526111111111,621.526111111111,0.0,2.842170943040401e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-05,2024-08-04 08:00:00+00:00,2024-08-07 15:17:04+00:00,671,3230.788333333335,3230.7883333333334,1.3642420526593924e-12,2.3874235921539366e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-06,2024-08-05 08:00:00+00:00,2024-08-07 21:29:49+00:00,409,4036.1672222222232,4036.1672222222223,9.094947017729282e-13,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-07,2024-08-06 08:00:00+00:00,2024-08-09 23:04:40+00:00,623,12007.907222222217,12007.907222222222,5.4569682106375694e-12,1.7280399333685637e-11,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-08,2024-08-07 08:00:00+00:00,2024-08-15 16:43:12+00:00,1220,32955.77722222221,32955.77722222223,1.4551915228366852e-11,1.8189894035458565e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-09,2024-08-08 08:00:00+00:00,2024-08-11 04:32:34+00:00,660,9880.646388888868,9880.646388888888,2.000888343900442e-11,5.4569682106375694e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-10,2024-08-09 08:00:00+00:00,2024-08-12 13:41:29+00:00,372,5169.268611111109,5169.268611111111,1.8189894035458565e-12,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-11,2024-08-10 08:00:00+00:00,2024-08-13 06:33:11+00:00,242,3920.269444444444,3920.269444444444,0.0,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-12,2024-08-11 08:00:00+00:00,2024-08-14 15:20:04+00:00,158,6424.100000000002,6424.1,1.8189894035458565e-12,2.8421709430404007e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-13,2024-08-12 08:00:00+00:00,2024-08-15 06:47:12+00:00,599,2156.916388888888,2156.916388888889,9.094947017729282e-13,4.618527782440651e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-14,2024-08-13 08:00:00+00:00,2024-08-15 17:20:22+00:00,332,1919.374166666667,1919.3741666666667,2.2737367544323206e-13,2.842170943040401e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-15,2024-08-14 08:00:00+00:00,2024-08-15 17:53:24+00:00,367,7609.958333333334,7609.958333333334,0.0,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-16,2024-08-15 08:00:00+00:00,2024-08-18 03:20:03+00:00,1576,11287.301666666639,11287.301666666666,2.7284841053187847e-11,8.185452315956354e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-17,2024-08-16 08:00:00+00:00,2024-08-19 15:47:08+00:00,538,4323.495277777778,4323.495277777777,9.094947017729282e-13,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-18,2024-08-17 08:00:00+00:00,2024-08-20 01:28:17+00:00,355,1969.657777777778,1969.6577777777777,2.2737367544323206e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-19,2024-08-18 08:00:00+00:00,2024-08-21 05:27:11+00:00,242,2279.5563888888887,2279.556388888889,4.547473508864641e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-20,2024-08-19 08:00:00+00:00,2024-08-22 03:59:25+00:00,460,5015.454722222223,5015.454722222223,0.0,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-21,2024-08-20 08:00:00+00:00,2024-08-22 23:51:38+00:00,552,4754.806388888888,4754.806388888888,0.0,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-22,2024-08-21 08:00:00+00:00,2024-08-24 19:10:13+00:00,463,10315.547499999997,10315.5475,3.637978807091713e-12,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-23,2024-08-22 08:00:00+00:00,2024-08-24 22:45:48+00:00,373,1823.4836111111113,1823.4836111111113,0.0,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-24,2024-08-23 08:00:00+00:00,2024-08-25 21:18:18+00:00,296,7626.759722222223,7626.759722222222,9.094947017729282e-13,9.094947017729282e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-25,2024-08-24 08:00:00+00:00,2024-08-27 15:38:57+00:00,272,1316.6788888888887,1316.678888888889,4.547473508864641e-13,1.4210854715202004e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-26,2024-08-25 08:00:00+00:00,2024-08-26 14:00:00+00:00,14,11.711388888888887,11.711388888888889,1.7763568394002505e-15,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-27,2024-08-26 08:00:00+00:00,2024-08-29 12:14:03+00:00,648,11723.166111111112,11723.166111111112,0.0,3.410605131648481e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-08-28,2024-08-27 08:00:00+00:00,2024-08-30 00:14:43+00:00,2227,17396.814444444437,17396.814444444444,7.275957614183426e-12,5.684341886080801e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
