aidc_id,slot,p_min_kw,p_max_kw,wetbulb_c,rh_pct,analytic_convexity,certificate,dense_diagnostic_min_second_difference_kw
AIDC01,0,17.015945853052497,37.389668401554935,12.248880809717164,71.64231703041027,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0658141036401503e-14
AIDC04,11,10.518439842172246,26.930605228465883,11.857273550098613,78.83595534179217,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,12,14.301961951430112,30.71412733772375,11.844347043203982,78.9901923113863,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,13,13.093780966531803,29.50594635282544,11.795992904158824,79.15963529118339,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,14,13.173355879078457,29.585521265372094,11.747638765113667,79.32907827098049,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,15,15.097855428984014,31.51002081527765,11.69928462606851,79.49852125077757,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,16,14.398865445145681,30.811030831439318,11.650930487023352,79.66796423057467,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,17,15.1686056194111,31.580771005704737,11.586950783926426,79.63103487808094,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,18,13.694844862964402,30.10701024925804,11.5229710808295,79.59410552558721,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,19,15.133379961003687,31.545545347297324,11.458991377732573,79.55717617309348,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,20,14.37388102518803,30.786046411481667,11.395011674635647,79.52024682059975,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,21,14.549430556002463,30.9615959422961,11.33395674885507,79.03975564377532,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,22,14.542743466280976,30.95490885257461,11.272901823074491,78.55926446695089,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,23,14.481436819665845,30.893602205959482,11.211846897293913,78.07877329012646,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC04,24,14.343383832408371,30.755549218702008,11.150791971513335,77.59828211330203,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,25,13.207823806999333,29.61998919329297,11.107176926867304,77.05804542175304,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,26,14.257576667129655,30.669742053423292,11.06356188222127,76.51780873020405,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC04,27,10.700346755737232,27.11251214203087,11.019946837575237,75.97757203865505,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,28,13.585626442973938,29.997791829267577,10.976331792929205,75.43733534710606,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC04,29,13.946892117859772,30.35905750415341,11.051161861033407,73.07305108624931,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,30,15.059437961488282,31.47160334778192,11.125991929137607,70.70876682539254,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC04,31,13.899765176793156,30.311930563086793,11.200821997241807,68.34448256453578,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,32,4.977467284014245,21.389632670307883,11.275652065346009,65.98019830367903,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,33,10.291590665219736,26.703756051513373,11.399738005905421,62.87949534745568,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,34,14.763967711216017,31.176133097509656,11.523823946464834,59.77879239123233,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC04,35,11.797509751207377,28.209675137501016,11.647909887024248,56.67808943500898,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,36,13.951138749453268,30.363304135746905,11.77199582758366,53.57738647878563,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,37,15.066459476239629,31.478624862533266,11.903876745206132,51.30845405230208,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC04,38,14.650965634562507,31.063131020856144,12.035757662828605,49.03952162581854,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,39,14.729117955784648,31.141283342078285,12.167638580451076,46.770589199334985,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,40,15.328584044558555,31.74074943085219,12.299519498073547,44.50165677285144,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,41,15.296496507751431,31.70866189404507,12.402751125870601,43.69366579466844,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,42,15.266754371550093,31.67891975784373,12.505982753667656,42.88567481648544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,43,15.028486380973845,31.440651767267482,12.60921438146471,42.07768383830244,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,44,15.070240847069652,31.48240623336329,12.712446009261765,41.26969286011944,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,45,15.156288278986661,31.5684536652803,12.87208992909832,40.19821375410959,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,46,15.207809944560985,31.619975330854622,13.031733848934877,39.12673464809973,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-15
AIDC04,47,12.907809185378353,29.31997457167199,13.191377768771433,38.055255542089874,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,48,15.252244196439284,31.664409582732922,13.35102168860799,36.98377643608002,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,49,15.083486773072579,31.495652159366216,13.390009963157981,36.11248516031522,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,50,14.28603762033346,30.698203006627097,13.428998237707972,35.24119388455042,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,51,15.037665355958495,31.449830742252132,13.467986512257964,34.369902608785615,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,52,15.365192581241175,31.77735796753481,13.506974786807955,33.49861133302082,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,53,15.376260009890846,31.788425396184483,13.544213667155788,32.982320207922356,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,54,14.97618280863801,31.388348194931645,13.58145254750362,32.4660290828239,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,55,15.213557149801666,31.625722536095303,13.61869142785145,31.94973795772544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,56,13.790601162473733,30.20276654876737,13.655930308199283,31.43344683262698,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,57,14.564606861648317,30.976772247941952,13.67508974356955,31.457788334406608,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,58,14.880105832793948,31.292271219087585,13.694249178939817,31.48212983618624,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,59,15.187895442251207,31.600060828544844,13.713408614310085,31.50647133796587,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,60,15.287513782741582,31.69967916903522,13.732568049680353,31.530812839745497,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,61,15.215497341769531,31.627662728063168,13.710003294846683,31.908666930321818,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,62,15.274814884836736,31.686980271130373,13.687438540013012,32.286521020898135,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,63,14.848661743401879,31.260827129695514,13.664873785179342,32.664375111474456,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,64,15.195678760024064,31.607844146317703,13.642309030345672,33.04222920205078,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,65,15.292989983521087,31.705155369814726,13.617742722919205,34.00883921142615,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,66,15.039170682152907,31.451336068446544,13.593176415492739,34.97544922080152,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,67,14.627045183644977,31.039210569938614,13.56861010806627,35.942059230176895,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,68,15.270927800785781,31.683093187079418,13.544043800639804,36.90866923955227,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,69,15.273230829025511,31.685396215319148,13.40133068520794,38.631712267930865,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,70,15.37261478513214,31.784780171425776,13.258617569776074,40.354755296309456,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,71,15.304831609484312,31.716996995777947,13.11590445434421,42.07779832468805,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,72,15.362751723117524,31.774917109411163,12.973191338912347,43.800841353066645,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,73,15.259535978653854,31.67170136494749,13.030138419954621,46.63964734031369,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,74,15.297470038752198,31.709635425045835,13.087085500996894,49.47845332756073,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,75,15.23580477172389,31.64797015801753,13.144032582039168,52.31725931480778,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,76,14.156710161047256,30.568875547340895,13.20097966308144,55.15606530205482,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,77,15.167736711409836,31.579902097703474,13.292697501731851,57.67138907071984,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,78,15.193383398661153,31.60554878495479,13.38441534038226,60.18671283938487,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,79,15.363560150281769,31.775725536575408,13.476133179032669,62.70203660804989,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,80,14.758649952083672,31.17081533837731,13.567851017683079,65.21736037671491,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,81,15.364630896842293,31.77679628313593,13.525569744361993,66.24894856713644,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,82,15.364630896842293,31.77679628313593,13.483288471040908,67.28053675755797,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,83,14.071914860686618,30.484080246980255,13.441007197719822,68.3121249479795,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,84,14.490219819913024,30.90238520620666,13.398725924398736,69.34371313840103,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,85,13.508222483494993,29.92038786978863,13.320899341221697,69.4641272693121,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,86,15.364630896842293,31.77679628313593,13.243072758044658,69.58454140022319,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,87,15.325880410812331,31.73804579710597,13.165246174867619,69.70495553113426,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,88,15.364630896842293,31.77679628313593,13.08741959169058,69.82536966204533,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC04,89,15.250166168587299,31.662331554880936,13.011550009481132,70.14463253724378,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC04,90,15.342573823292195,31.754739209585832,12.935680427271684,70.46389541244221,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,91,15.199657597254866,31.611822983548503,12.859810845062237,70.78315828764066,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,92,15.34048828782645,31.752653674120086,12.783941262852789,71.10242116283911,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,93,15.129576744129405,31.541742130423042,12.702231426105332,71.85199797283411,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,94,15.330211287828053,31.74237667412169,12.620521589357873,72.60157478282912,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC04,95,14.942379856050017,31.354545242343654,12.538811752610414,73.35115159282412,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,0.0
AIDC05,0,21.269932316315625,46.73708550194368,12.248880809717164,71.64231703041027,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.684341886080802e-14
AIDC05,1,23.17933710926518,48.64649029489323,12.19622178840129,72.50412022544636,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,9.947598300641403e-14
AIDC05,2,23.58836917583918,49.05552236146723,12.143562767085417,73.36592342048245,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0302869668521453e-13
AIDC05,3,22.789478806782224,48.25663199241028,12.090903745769543,74.22772661551853,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,8.881784197001252e-14
AIDC05,4,23.677732895777943,49.144886081406,12.03824472445367,75.08952981055462,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1368683772161603e-13
AIDC05,5,22.879504087795723,48.34665727342377,12.002696811035879,75.91045846616842,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,9.237055564881302e-14
AIDC05,6,23.498581534905988,48.965734720534044,11.967148897618088,76.73138712178222,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1013412404281553e-13
AIDC05,7,21.171330945556413,46.63848413118447,11.9316009842003,77.55231577739602,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,6.394884621840902e-14
AIDC05,8,21.505672044631375,46.97282523025943,11.896053070782509,78.37324443300982,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-14
AIDC05,9,21.892517472605824,47.35967065823388,11.883126563887878,78.52748140260394,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-14
AIDC05,10,13.70036362922517,39.16751681485322,11.870200056993244,78.68171837219805,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0658141036401503e-14
AIDC05,11,16.321716996474173,41.78887018210223,11.857273550098613,78.83595534179217,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.7763568394002505e-14
AIDC05,12,22.192699579805346,47.6598527654334,11.844347043203982,78.9901923113863,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.815970093361102e-14
AIDC05,13,20.31793598254935,45.78508916817741,11.795992904158824,79.15963529118339,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.3290705182007514e-14
AIDC05,14,20.441414295121746,45.908567480749795,11.747638765113667,79.32907827098049,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.3290705182007514e-14
AIDC05,15,23.427706700147606,48.89485988577566,11.69928462606851,79.49852125077757,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2079226507921703e-13
AIDC05,16,22.343067070053642,47.8102202556817,11.650930487023352,79.66796423057467,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,9.237055564881302e-14
AIDC05,17,23.537491478396532,49.00464466402458,11.586950783926426,79.63103487808094,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2789769243681803e-13
AIDC05,18,21.25062133908269,46.71777452471075,11.5229710808295,79.59410552558721,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.460698725481052e-14
AIDC05,19,23.482830973971236,48.94998415959929,11.458991377732573,79.55717617309348,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.3500311979441904e-13
AIDC05,20,22.30429814253315,47.771451328161206,11.395011674635647,79.52024682059975,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1013412404281553e-13
AIDC05,21,22.57670258690037,48.043855772528424,11.33395674885507,79.03975564377532,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1368683772161603e-13
AIDC05,22,22.566326068367033,48.03347925399508,11.272901823074491,78.55926446695089,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2434497875801753e-13
AIDC05,23,22.471195064998724,47.938348250626774,11.211846897293913,78.07877329012646,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2079226507921703e-13
AIDC05,24,22.25697491235782,47.72412809798587,11.150791971513335,77.59828211330203,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2434497875801753e-13
AIDC05,25,20.494899010861033,45.96205219648908,11.107176926867304,77.05804542175304,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,8.526512829121202e-14
AIDC05,26,22.1238258627874,47.59097904841545,11.06356188222127,76.51780873020405,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2434497875801753e-13
AIDC05,27,16.603986345109497,42.071139530737554,11.019946837575237,75.97757203865505,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-14
AIDC05,28,21.0811444804768,46.54829766610486,10.976331792929205,75.43733534710606,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0658141036401503e-13
AIDC05,29,21.641729148403094,47.10888233403115,11.051161861033407,73.07305108624931,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2079226507921703e-13
AIDC05,30,23.3680933885163,48.83524657414435,11.125991929137607,70.70876682539254,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.7763568394002505e-13
AIDC05,31,21.568601136403167,47.035754322031224,11.200821997241807,68.34448256453578,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1368683772161603e-13
AIDC05,32,7.723656130366932,33.19080931599498,11.275652065346009,65.98019830367903,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.7763568394002505e-15
AIDC05,33,15.969709652927174,41.43686283855523,11.399738005905421,62.87949534745568,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.842170943040401e-14
AIDC05,34,22.9096050691283,48.37675825475635,11.523823946464834,59.77879239123233,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.4210854715202004e-13
AIDC05,35,18.30648064842524,43.77363383405329,11.647909887024248,56.67808943500898,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.973799150320701e-14
AIDC05,36,21.64831874915162,47.11547193477968,11.77199582758366,53.57738647878563,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0302869668521453e-13
AIDC05,37,23.3789888424408,48.846142028068854,11.903876745206132,51.30845405230208,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.5631940186722204e-13
AIDC05,38,22.734257019148718,48.20141020477677,12.035757662828605,49.03952162581854,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2079226507921703e-13
AIDC05,39,22.855527862424452,48.3226810480525,12.167638580451076,46.770589199334985,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.2434497875801753e-13
AIDC05,40,23.785733862246033,49.25288704787408,12.299519498073547,44.50165677285144,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.5631940186722204e-13
AIDC05,41,23.735942856855665,49.20309604248372,12.402751125870601,43.69366579466844,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.4210854715202004e-13
AIDC05,42,23.68979126619842,49.156944451826476,12.505982753667656,42.88567481648544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.3855583347321954e-13
AIDC05,43,23.32006507392493,48.787218259552986,12.60921438146471,42.07768383830244,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1723955140041653e-13
AIDC05,44,23.384856486832216,48.85200967246027,12.712446009261765,41.26969286011944,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1723955140041653e-13
AIDC05,45,23.51837836394482,48.98553154957287,12.87208992909832,40.19821375410959,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.1013412404281553e-13
AIDC05,46,23.598325776042913,49.06547896167096,13.031733848934877,39.12673464809973,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0658141036401503e-13
AIDC05,47,20.029359080759512,45.49651226638757,13.191377768771433,38.055255542089874,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-14
AIDC05,48,23.667275477233368,49.134428662861424,13.35102168860799,36.98377643608002,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,8.881784197001252e-14
