date,slot,timestamp_AEST,B3_1R_actual_rho_max,B3_2R_actual_rho_max,B3_1R_critical_line,B3_2R_critical_line,B0_actual_rho_max,B1_actual_rho_max,B2_actual_rho_max,B3_1R_critical_phase,B3_2R_critical_phase
2025-05-04,68,2025-05-04T17:00:00+10:00,0.4783523688931423,0.4783523688931423,line.sw1,line.sw1,0.5389100971374254,0.5361308775841972,0.49806348592226724,A,A
2025-05-04,69,2025-05-04T17:15:00+10:00,0.5044220848461862,0.5044220848461862,line.sw1,line.sw1,0.5668078878456997,0.5639885026824724,0.5271662136083921,A,A
2025-05-04,70,2025-05-04T17:30:00+10:00,0.48286535877187614,0.48286535877187614,line.sw1,line.sw1,0.582319413848398,0.5794700804834432,0.5010124044002549,A,A
2025-05-04,71,2025-05-04T17:45:00+10:00,0.490863418067695,0.490863418067695,line.sw1,line.sw1,0.5896866862282465,0.5868261658433006,0.5093956276229835,A,A
2025-05-04,72,2025-05-04T18:00:00+10:00,0.4964717035397539,0.4964717035397539,line.sw1,line.sw1,0.5944860525390817,0.5916325277181315,0.5159673809316582,A,A
2025-05-04,73,2025-05-04T18:15:00+10:00,0.4928579316285463,0.4928579316285463,line.sw1,line.sw1,0.5897860055922469,0.5869415025954011,0.5124498998056076,A,A
2025-05-04,74,2025-05-04T18:30:00+10:00,0.48036371944600065,0.48036371944600065,line.sw1,line.sw1,0.5739573551859146,0.571201236726253,0.4996390645528898,A,A
2025-05-04,75,2025-05-04T18:45:00+10:00,0.4742790538563725,0.4742790538563725,line.sw1,line.sw1,0.5684572607913748,0.5656464387890714,0.49354369227728795,A,A
2025-05-04,76,2025-05-04T19:00:00+10:00,0.48231133222072503,0.48231133222072503,line.sw1,line.sw1,0.5681562810363675,0.5653491233308388,0.5020995603482342,A,A
2025-05-04,77,2025-05-04T19:15:00+10:00,0.4677910365638471,0.4677910365638471,line.sw1,line.sw1,0.5534901045448175,0.5507079481843359,0.4884730454449418,A,A
2025-05-04,78,2025-05-04T19:30:00+10:00,0.47261589208507265,0.47261589208507265,line.sw1,line.sw1,0.5518280204032989,0.5490697642000598,0.49708761413319685,A,A
2025-05-04,79,2025-05-04T19:45:00+10:00,0.46635246722413065,0.46635246722413065,line.sw1,line.sw1,0.545437802344267,0.5426918269999297,0.49100545147464336,A,A
2025-05-04,80,2025-05-04T20:00:00+10:00,0.46682168368095234,0.46682168368095234,line.sw1,line.sw1,0.5375144453180792,0.5347971003739831,0.496499400319295,A,A
2025-05-04,81,2025-05-04T20:15:00+10:00,0.4605056904729013,0.4605056904729013,line.sw1,line.sw1,0.5316535386774651,0.5289483737693644,0.4871371383475249,A,A
2025-05-04,82,2025-05-04T20:30:00+10:00,0.4749865582636351,0.4749865582636351,line.sw1,line.sw1,0.5344781690151285,0.531776697115821,0.5060787493594607,A,A
2025-05-04,83,2025-05-04T20:45:00+10:00,0.47287482286031063,0.47287482286031063,line.sw1,line.sw1,0.5263974846301541,0.5237131531526925,0.4984572735825392,A,A
2025-05-04,84,2025-05-04T21:00:00+10:00,0.4762510530777549,0.4762510530777549,line.sw2,line.sw2,0.5180406288994531,0.5154019832853479,0.5009964124868742,A,A
2025-05-04,85,2025-05-04T21:15:00+10:00,0.46336202444934765,0.46336202444934765,line.sw1,line.sw1,0.5104730779689665,0.5078527206332559,0.4938850550445074,A,A
2025-05-04,86,2025-05-04T21:30:00+10:00,0.47810087304689414,0.47810087304689414,line.sw2,line.sw2,0.5035088142798599,0.5009143637054526,0.4999514525744465,A,A
2025-05-04,87,2025-05-04T21:45:00+10:00,0.46615052901130816,0.46615052901130816,line.sw2,line.sw2,0.4921161629775311,0.4895516338923991,0.48784433382399867,A,A
2025-05-04,88,2025-05-04T22:00:00+10:00,0.4663621508326062,0.4663621508326062,line.sw2,line.sw2,0.47899215441714443,0.47648491101331236,0.4892050228574985,A,A
2025-05-04,89,2025-05-04T22:15:00+10:00,0.459042650725221,0.459042650725221,line.sw2,line.sw2,0.464115096310751,0.464114547693343,0.4809371911093721,A,A
2025-05-04,90,2025-05-04T22:30:00+10:00,0.46932691576677926,0.46932691576677926,line.sw2,line.sw2,0.46204262594135215,0.4620465705838404,0.4922114735661253,A,A
2025-05-04,91,2025-05-04T22:45:00+10:00,0.4670654252982987,0.4670654252982987,line.sw2,line.sw2,0.45961376697416534,0.4596174851383497,0.4899021397675384,A,A
2025-05-04,92,2025-05-04T23:00:00+10:00,0.48052181180616327,0.48052181180616327,line.sw2,line.sw2,0.47250343708817394,0.47250791268611536,0.5025492826067446,A,A
2025-05-04,93,2025-05-04T23:15:00+10:00,0.47924054451949416,0.47924054451949416,line.sw2,line.sw2,0.4706878679141123,0.47069244876037436,0.5012846784615153,A,A
2025-05-04,94,2025-05-04T23:30:00+10:00,0.46976963749083483,0.46976963749083483,line.sw2,line.sw2,0.45551903585642384,0.4555231049834303,0.49309352502184106,A,A
2025-05-04,95,2025-05-04T23:45:00+10:00,0.47543065007723245,0.47543065007723245,line.sw2,line.sw2,0.45523138622223097,0.45523541064447065,0.49919343115294346,A,A
2025-05-05,0,2025-05-05T00:00:00+10:00,0.4838944089464238,0.4838944089464238,line.l10,line.l10,0.46736079568411326,0.46736079568411326,0.46696656097504036,A,A
2025-05-05,1,2025-05-05T00:15:00+10:00,0.4674935385694471,0.4674935385694471,line.l10,line.l10,0.46016861365928136,0.45660248773896567,0.46012437678332047,A,A
2025-05-05,2,2025-05-05T00:30:00+10:00,0.4782459577324453,0.4782459577324453,line.l10,line.l10,0.45691777372825626,0.45329793092231824,0.45687149375595554,A,A
2025-05-05,3,2025-05-05T00:45:00+10:00,0.47198587338640585,0.47198587338640585,line.sw1,line.sw1,0.45408526302552904,0.45047573674841107,0.4540394137976283,A,A
2025-05-05,4,2025-05-05T01:00:00+10:00,0.48281647347131684,0.48281647347131684,line.sw1,line.sw1,0.4458706837258079,0.44223656028401115,0.44582388386784705,A,A
2025-05-05,5,2025-05-05T01:15:00+10:00,0.4643210918922516,0.4643210918922516,line.sw1,line.sw1,0.4382408811128674,0.4352268597428311,0.43819527106602457,A,A
2025-05-05,6,2025-05-05T01:30:00+10:00,0.48176264511719025,0.48176264511719025,line.sw1,line.sw1,0.4306208669615163,0.4276270826702614,0.43057509669002897,A,A
2025-05-05,7,2025-05-05T01:45:00+10:00,0.46517255956216164,0.46517255956216164,line.sw1,line.sw1,0.4184354926984238,0.41556861716191346,0.4184682085731618,A,A
2025-05-05,8,2025-05-05T02:00:00+10:00,0.4641199714010975,0.4641199714010975,line.sw1,line.sw1,0.4165728566612954,0.4136570949720366,0.41657140992672176,A,A
2025-05-05,9,2025-05-05T02:15:00+10:00,0.47919533913863344,0.47919533913863344,line.sw1,line.sw1,0.41936360464973504,0.41643640257267717,0.41936202880906176,A,A
2025-05-05,10,2025-05-05T02:30:00+10:00,0.4704869847331168,0.4704869847331168,line.sw1,line.sw1,0.4160939923734693,0.41315466396497597,0.41609238820619815,A,A
2025-05-05,11,2025-05-05T02:45:00+10:00,0.47052665568974544,0.47052665568974544,line.sw1,line.sw1,0.41467546117808896,0.41174195039257416,0.4146738741157733,A,A
2025-05-05,12,2025-05-05T03:00:00+10:00,0.4609479485319588,0.4609479485319588,line.sw1,line.sw1,0.40824402501081236,0.40533885206085346,0.40824256349640053,A,A
2025-05-05,13,2025-05-05T03:15:00+10:00,0.48929364605592185,0.48929364605592185,line.l10,line.l10,0.41577198777604985,0.4128356047880301,0.41577040789872466,A,A
2025-05-05,14,2025-05-05T03:30:00+10:00,0.4893741644919005,0.4893741644919005,line.l10,line.l10,0.4157146650678737,0.4129329521363169,0.41571305892540067,A,A
2025-05-05,15,2025-05-05T03:45:00+10:00,0.47582274664837904,0.47582274664837904,line.l10,line.l10,0.40871830239744034,0.40596395649755374,0.40871681685212835,A,A
2025-05-05,16,2025-05-05T04:00:00+10:00,0.4759457825899044,0.4759457825899044,line.l10,line.l10,0.414911016529302,0.4119795406751419,0.41490947433518105,A,A
2025-05-05,17,2025-05-05T04:15:00+10:00,0.4976491235913293,0.4976491235913293,line.l10,line.l10,0.41763196213731424,0.41468893845235655,0.4176303689689088,A,A
2025-05-05,18,2025-05-05T04:30:00+10:00,0.48419539003521467,0.48419539003521467,line.l10,line.l10,0.41467725437393776,0.4117619646870126,0.41467576666074213,A,A
2025-05-05,19,2025-05-05T04:45:00+10:00,0.48656277801788617,0.48656277801788617,line.l10,line.l10,0.42172996365665566,0.4187860862246207,0.4217283626824334,A,A
2025-05-05,20,2025-05-05T05:00:00+10:00,0.5127533778426123,0.5127533778426123,line.l10,line.l10,0.43085169081909447,0.4279147754794117,0.43085010795034795,A,A
2025-05-05,21,2025-05-05T05:15:00+10:00,0.49923885047508937,0.49923885047508937,line.l10,line.l10,0.4328462104762193,0.42990267069588284,0.4328446104398192,A,A
2025-05-05,22,2025-05-05T05:30:00+10:00,0.4999792840811482,0.4999792840811482,line.l10,line.l10,0.44328920441352676,0.44030231742183873,0.4432874781394409,A,A
2025-05-05,23,2025-05-05T05:45:00+10:00,0.5357818460344973,0.5357818460344973,line.sw2,line.sw2,0.45858196239305626,0.4555465069170246,0.4585799986048123,A,A
2025-05-05,24,2025-05-05T06:00:00+10:00,0.5262423005830547,0.5262423005830547,line.sw2,line.sw2,0.4784242475567141,0.47712967579434046,0.4784217267067025,A,A
2025-05-05,25,2025-05-05T06:15:00+10:00,0.5096688781686258,0.5096688781686258,line.l10,line.l10,0.4825484098028334,0.4811589897798218,0.4825458102167112,A,A
2025-05-05,26,2025-05-05T06:30:00+10:00,0.5142191249837771,0.5142191249837771,line.l10,line.l10,0.5086685245626151,0.5085258664002184,0.5103886353079841,A,A
2025-05-05,27,2025-05-05T06:45:00+10:00,0.5351855505106247,0.5351855505106247,line.l10,line.l10,0.5296165476048358,0.5297029087987486,0.5484413391505438,A,A
2025-05-05,28,2025-05-05T07:00:00+10:00,0.5236419556444263,0.5236419556444263,line.l10,line.l10,0.5531877358074683,0.5536245993944079,0.5574477478509142,A,A
2025-05-05,29,2025-05-05T07:15:00+10:00,0.5517972930549797,0.5517972930549797,line.sw1,line.sw1,0.5759194924059026,0.5763537758726593,0.5148877036012001,A,A
2025-05-05,30,2025-05-05T07:30:00+10:00,0.541572409972946,0.541572409972946,line.l10,line.l10,0.5882465827663537,0.5887950960459682,0.5757757390114375,A,A
2025-05-05,31,2025-05-05T07:45:00+10:00,0.525495692373111,0.525495692373111,line.l10,line.l10,0.5732760626989741,0.5738251377874719,0.5553212448948543,A,A
2025-05-05,32,2025-05-05T08:00:00+10:00,0.542725175185698,0.542725175185698,line.l10,line.l10,0.5867640767636371,0.5873119702599311,0.5781935900916414,A,A
2025-05-05,33,2025-05-05T08:15:00+10:00,0.5246205898202507,0.5246205898202507,line.l10,line.l10,0.5669077807098981,0.5674566323143938,0.5589190547553775,A,A
2025-05-05,34,2025-05-05T08:30:00+10:00,0.5205535013096165,0.5205535013096165,line.l10,line.l10,0.5375334352452185,0.5380835829696163,0.4813185838673924,A,A
2025-05-05,35,2025-05-05T08:45:00+10:00,0.5099363559437403,0.5099363559437403,line.l10,line.l10,0.5233952804876226,0.5239462306749257,0.5249201700780199,A,A
2025-05-05,36,2025-05-05T09:00:00+10:00,0.5175606898846014,0.5175606898846014,line.l10,line.l10,0.5101116263446888,0.5106631825579162,0.4991148490583271,A,A
2025-05-05,37,2025-05-05T09:15:00+10:00,0.5037667522123185,0.5037667522123185,line.l10,line.l10,0.49457409679820225,0.49512610864184803,0.48362195069895864,A,A
2025-05-05,38,2025-05-05T09:30:00+10:00,0.5189204687489223,0.5189204687489223,line.l10,line.l10,0.47647332289702005,0.47702582574356184,0.47775675409320106,A,A
2025-05-05,39,2025-05-05T09:45:00+10:00,0.5171168484084503,0.5171168484084503,line.l10,line.l10,0.4671044120294505,0.4675415788301257,0.46840763889129394,A,A
2025-05-05,40,2025-05-05T10:00:00+10:00,0.5264969873076901,0.5264969873076901,line.l10,line.l10,0.4410869771423791,0.4415256433153569,0.4425380642154596,A,A
2025-05-05,41,2025-05-05T10:15:00+10:00,0.5189878070716851,0.5189878070716851,line.l10,line.l10,0.4394352981230127,0.4398738454274744,0.4408647824038494,A,A
2025-05-05,42,2025-05-05T10:30:00+10:00,0.5327479883519586,0.5327479883519586,line.sw2,line.sw2,0.4159522633476441,0.41639136692808937,0.41725143634344636,A,A
2025-05-05,43,2025-05-05T10:45:00+10:00,0.513846691734326,0.513846691734326,line.sw2,line.sw2,0.40658265022679096,0.40690723532300105,0.4078176553300464,A,A
2025-05-05,44,2025-05-05T11:00:00+10:00,0.538824061499367,0.538824061499367,line.sw2,line.sw2,0.4061391023009415,0.40711572787546435,0.40750038015733,A,A
2025-05-05,45,2025-05-05T11:15:00+10:00,0.535241619008985,0.535241619008985,line.sw2,line.sw2,0.3999417439348795,0.40091882255383815,0.4012811602136968,A,A
2025-05-05,46,2025-05-05T11:30:00+10:00,0.5578067190251641,0.5578067190251641,line.sw2,line.sw2,0.3983026943052925,0.39937883725296974,0.3996348384769753,A,A
2025-05-05,47,2025-05-05T11:45:00+10:00,0.5577069619851975,0.5577069619851975,line.sw2,line.sw2,0.4070674643167631,0.40814292015511333,0.4084308338531669,A,A
2025-05-05,48,2025-05-05T12:00:00+10:00,0.5554641919083344,0.5554641919083344,line.sw2,line.sw2,0.40104933653103847,0.40132359540815643,0.40239446165929144,A,A
2025-05-05,49,2025-05-05T12:15:00+10:00,0.5687269290865242,0.5687269290865242,line.sw2,line.sw2,0.39938126064923374,0.3996553138557896,0.46218018392114596,A,A
2025-05-05,50,2025-05-05T12:30:00+10:00,0.5649599391161609,0.5649599391161609,line.sw2,line.sw2,0.4033475935280989,0.4034173811626729,0.4047140169658085,A,A
2025-05-05,51,2025-05-05T12:45:00+10:00,0.5212500162701516,0.5212500162701516,line.sw2,line.sw2,0.36567157765007635,0.36595110951475296,0.36689228005146557,A,A
2025-05-05,52,2025-05-05T13:00:00+10:00,0.4936962140448674,0.4936962140448674,line.sw2,line.sw2,0.34567320446095334,0.3459555584110114,0.34587760045002497,A,A
2025-05-05,53,2025-05-05T13:15:00+10:00,0.5043730136402417,0.5043730136402417,line.sw2,line.sw2,0.35085584579156226,0.35113778151704317,0.3510636089250376,A,A
2025-05-05,54,2025-05-05T13:30:00+10:00,0.4923882126062345,0.4923882126062345,line.sw2,line.sw2,0.35615766639279406,0.35643954206288786,0.35637879262547445,A,A
2025-05-05,55,2025-05-05T13:45:00+10:00,0.5021794087132678,0.5021794087132678,line.sw2,line.sw2,0.36737575661008925,0.3676567146991882,0.3676034126057155,A,A
2025-05-05,56,2025-05-05T14:00:00+10:00,0.5133225970289924,0.5133225970289924,line.sw2,line.sw2,0.385090609930305,0.38537086139133414,0.38534863328614943,A,A
2025-05-05,57,2025-05-05T14:15:00+10:00,0.527761335683675,0.527761335683675,line.sw2,line.sw2,0.39072018925793567,0.3909997736977423,0.4579573495032625,A,A
2025-05-05,58,2025-05-05T14:30:00+10:00,0.5110428317661682,0.5110428317661682,line.sw2,line.sw2,0.40584275497205097,0.4057195169838088,0.47916210889701094,A,A
2025-05-05,59,2025-05-05T14:45:00+10:00,0.53695094012357,0.53695094012357,line.sw2,line.sw2,0.4128775564675237,0.412755317537605,0.48559764320380105,A,A
2025-05-05,60,2025-05-05T15:00:00+10:00,0.5223206284824261,0.5223206284824261,line.sw2,line.sw2,0.43431941691693654,0.43418581798609773,0.5118758166497541,A,A
2025-05-05,61,2025-05-05T15:15:00+10:00,0.5630168584648025,0.5630168584648025,line.sw2,line.sw2,0.45543131678902266,0.45518036968383513,0.5307050528519234,A,A
2025-05-05,62,2025-05-05T15:30:00+10:00,0.5369459435876265,0.5369459435876265,line.l10,line.l10,0.47023792184795277,0.4699889489867611,0.5594328106340283,A,A
2025-05-05,63,2025-05-05T15:45:00+10:00,0.5499875435699859,0.5499875435699859,line.l10,line.l10,0.4872909851122924,0.48703905845520773,0.5022101541870472,A,A
2025-05-05,64,2025-05-05T16:00:00+10:00,0.5269434618405576,0.5269434618405576,line.l10,line.l10,0.5129520778548693,0.5127004463149858,0.5344373547022951,A,A
2025-05-05,65,2025-05-05T16:15:00+10:00,0.5352446818894351,0.5352446818894351,line.l10,line.l10,0.5348289100267508,0.5345568307596991,0.5307191398158732,A,A
2025-05-05,66,2025-05-05T16:30:00+10:00,0.5077350650712562,0.5077350650712562,line.l10,line.l10,0.5389532076768494,0.5380989144938614,0.5390027739509482,A,A
2025-05-05,67,2025-05-05T16:45:00+10:00,0.5308539710604322,0.5308539710604322,line.l10,line.l10,0.5594954332861864,0.5592416646871003,0.561701604705026,A,A
2025-05-05,68,2025-05-05T17:00:00+10:00,0.5075006947702299,0.5075006947702299,line.sw1,line.sw1,0.5771329858947452,0.5745648501952664,0.5472978623149585,A,A
2025-05-05,69,2025-05-05T17:15:00+10:00,0.5240052757375026,0.5240052757375026,line.sw1,line.sw1,0.5942561832542901,0.5916691273769878,0.5615027501791731,A,A
2025-05-05,70,2025-05-05T17:30:00+10:00,0.505162376551831,0.505162376551831,line.sw1,line.sw1,0.6043253299950011,0.6017415111556279,0.5409642964226326,A,A
2025-05-05,71,2025-05-05T17:45:00+10:00,0.5081076898960833,0.5081076898960833,line.sw1,line.sw1,0.6072953494951873,0.604706333632384,0.544046036066131,A,A
2025-05-05,72,2025-05-05T18:00:00+10:00,0.5032711950785587,0.5032711950785587,line.sw1,line.sw1,0.6100183709736465,0.6074449788222538,0.5388556334131952,A,A
2025-05-05,73,2025-05-05T18:15:00+10:00,0.48965956568204094,0.48965956568204094,line.sw1,line.sw1,0.5963731418468713,0.5938151035213368,0.5254193015335875,A,A
2025-05-05,74,2025-05-05T18:30:00+10:00,0.4959587650242831,0.4959587650242831,line.sw1,line.sw1,0.5959031983441515,0.5933581999196224,0.5316916525918031,A,A
2025-05-05,75,2025-05-05T18:45:00+10:00,0.48038794455902795,0.48038794455902795,line.sw1,line.sw1,0.5804168982054049,0.5778906650339536,0.5159992974760159,A,A
2025-05-05,76,2025-05-05T19:00:00+10:00,0.48279788094313825,0.48279788094313825,line.sw1,line.sw1,0.5698301270971015,0.5676869983269025,0.5188143155323909,A,A
2025-05-05,77,2025-05-05T19:15:00+10:00,0.47833746424846935,0.47833746424846935,line.sw1,line.sw1,0.5658300781258205,0.5636912767070674,0.5143671746475195,A,A
2025-05-05,78,2025-05-05T19:30:00+10:00,0.4997173759744074,0.4997173759744074,line.sw1,line.sw1,0.5711330397310358,0.5689934791203193,0.5366221104506642,A,A
2025-05-05,79,2025-05-05T19:45:00+10:00,0.47909686218736675,0.47909686218736675,line.sw1,line.sw1,0.5517141725603566,0.5495970824350981,0.5151382130918845,A,A
2025-05-05,80,2025-05-05T20:00:00+10:00,0.4972495541326164,0.4972495541326164,line.sw2,line.sw2,0.5556448789187769,0.5535302158960581,0.5374904356382809,A,A
2025-05-05,81,2025-05-05T20:15:00+10:00,0.4902928788604176,0.4902928788604176,line.sw2,line.sw2,0.5475593377549506,0.5454543776928891,0.5301573017101731,A,A
2025-05-05,82,2025-05-05T20:30:00+10:00,0.4863858485305658,0.4863858485305658,line.sw2,line.sw2,0.5279798022860644,0.5259035757699351,0.527304449026678,A,A
2025-05-05,83,2025-05-05T20:45:00+10:00,0.4866868861339036,0.4866868861339036,line.sw2,line.sw2,0.5282779601581522,0.5262013788428216,0.5244496662315457,A,A
2025-05-05,84,2025-05-05T21:00:00+10:00,0.5014907585127326,0.5014907585127326,line.sw2,line.sw2,0.5230308263576392,0.5209647374702394,0.5483578237113805,A,A
2025-05-05,85,2025-05-05T21:15:00+10:00,0.49872982166292606,0.49872982166292606,line.sw2,line.sw2,0.518505642223246,0.5164462656024262,0.5456829960804663,A,A
2025-05-05,86,2025-05-05T21:30:00+10:00,0.513499353246921,0.513499353246921,line.sw2,line.sw2,0.5054725566285819,0.5034425145930806,0.5481515215357932,A,A
2025-05-05,87,2025-05-05T21:45:00+10:00,0.5009753654305765,0.5009753654305765,line.sw2,line.sw2,0.49816305337355976,0.4961447332752571,0.5213074636987377,A,A
2025-05-05,88,2025-05-05T22:00:00+10:00,0.5118748017672741,0.5118748017672741,line.sw2,line.sw2,0.4919950687024334,0.49000624882169624,0.5120900818691743,A,A
2025-05-05,89,2025-05-05T22:15:00+10:00,0.4922953994847977,0.4922953994847977,line.sw2,line.sw2,0.4838907922407124,0.4819166218138725,0.5295161420594396,A,A
2025-05-05,90,2025-05-05T22:30:00+10:00,0.49578684422261365,0.49578684422261365,line.sw2,line.sw2,0.47486369876947504,0.4740808341397153,0.507919207005854,A,A
2025-05-05,91,2025-05-05T22:45:00+10:00,0.48465273423566957,0.48465273423566957,line.sw2,line.sw2,0.4641143634104017,0.4634757330158347,0.4890056574235875,A,A
2025-05-05,92,2025-05-05T23:00:00+10:00,0.5045670830703926,0.5045670830703926,line.sw2,line.sw2,0.48318737762281194,0.48254882186239606,0.5394712466979787,A,A
2025-05-05,93,2025-05-05T23:15:00+10:00,0.49332186192385546,0.49332186192385546,line.sw2,line.sw2,0.4707471707956589,0.47011513387922027,0.4950256960440363,A,A
2025-05-05,94,2025-05-05T23:30:00+10:00,0.4995459828937853,0.4995459828937853,line.sw2,line.sw2,0.46961504888904926,0.46898196055004443,0.5037234745541287,A,A
2025-05-05,95,2025-05-05T23:45:00+10:00,0.494540928003544,0.494540928003544,line.sw2,line.sw2,0.4641098587909709,0.46347979733891753,0.479527596438111,A,A
2025-05-06,0,2025-05-06T00:00:00+10:00,0.48946212688391255,0.48946212688391255,line.sw2,line.sw2,0.471254752885933,0.4712547522671643,0.4870961619703486,A,A
2025-05-06,1,2025-05-06T00:15:00+10:00,0.5043229047578847,0.5043229047578847,line.l10,line.l10,0.4687672749962948,0.4667979356151605,0.4842125077927768,A,A
2025-05-06,2,2025-05-06T00:30:00+10:00,0.4551687797900172,0.4551687797900172,line.sw2,line.sw2,0.4578562697227863,0.45456161406015727,0.4507231716240593,A,A
2025-05-06,3,2025-05-06T00:45:00+10:00,0.4925822999532098,0.4925822999532098,line.sw2,line.sw2,0.45186196776790966,0.4485860126817467,0.46792129740071314,A,A
2025-05-06,4,2025-05-06T01:00:00+10:00,0.5121768556032699,0.5121768556032699,line.sw1,line.sw1,0.44699550652904063,0.44434612931074524,0.4446828225303006,A,A
2025-05-06,5,2025-05-06T01:15:00+10:00,0.4431299020373095,0.4431299020373095,line.sw2,line.sw2,0.4423043810462478,0.4404893353224349,0.5342722133416847,A,A
2025-05-06,6,2025-05-06T01:30:00+10:00,0.5292739632017547,0.5292739632017547,line.sw2,line.sw2,0.4370488993593044,0.43572191134970484,0.5297916206238581,A,A
2025-05-06,7,2025-05-06T01:45:00+10:00,0.5241493375143359,0.5241493375143359,line.sw2,line.sw2,0.4318761369027524,0.43121362645617306,0.46870405837515805,A,A
2025-05-06,8,2025-05-06T02:00:00+10:00,0.5220788799688901,0.5220788799688901,line.sw2,line.sw2,0.4260833262814968,0.4254206081478168,0.5183020865059225,A,A
2025-05-06,9,2025-05-06T02:15:00+10:00,0.5012236237768473,0.5012236237768473,line.sw1,line.sw1,0.41915906840619727,0.4185010682984892,0.416149392755918,A,A
2025-05-06,10,2025-05-06T02:30:00+10:00,0.4124767693818987,0.4124767693818987,line.sw2,line.sw2,0.40957710654608626,0.40892134990259066,0.4078777585560284,A,A
2025-05-06,11,2025-05-06T02:45:00+10:00,0.41787964880836087,0.41787964880836087,line.sw1,line.sw1,0.41164335190666934,0.4109859834310055,0.40946350372443835,A,A
2025-05-06,12,2025-05-06T03:00:00+10:00,0.48615406980020587,0.48615406980020587,line.sw2,line.sw2,0.40782271999776176,0.4071684228765269,0.4051771783841048,A,A
2025-05-06,13,2025-05-06T03:15:00+10:00,0.5035091756991859,0.5035091756991859,line.sw2,line.sw2,0.3994471719430548,0.39879961116619134,0.39730230775236336,A,A
2025-05-06,14,2025-05-06T03:30:00+10:00,0.5160248417682837,0.5160248417682837,line.sw2,line.sw2,0.408628644604607,0.40797198084957936,0.40683782675296437,A,A
2025-05-06,15,2025-05-06T03:45:00+10:00,0.5072131920014538,0.5072131920014538,line.sw2,line.sw2,0.4108731649249459,0.4102150222260845,0.4079895539733032,A,A
2025-05-06,16,2025-05-06T04:00:00+10:00,0.5010399685961673,0.5010399685961673,line.sw2,line.sw2,0.4062009670055666,0.405548471660724,0.4018211527368471,A,A
2025-05-06,17,2025-05-06T04:15:00+10:00,0.45919350319355057,0.45919350319355057,line.sw2,line.sw2,0.4115829015471959,0.4109257838795918,0.4115355858846627,A,A
2025-05-06,18,2025-05-06T04:30:00+10:00,0.4827276026224432,0.4827276026224432,line.sw2,line.sw2,0.41160774808412454,0.41095385179111915,0.4052930210391642,A,A
2025-05-06,19,2025-05-06T04:45:00+10:00,0.4573770063202727,0.4573770063202727,line.sw2,line.sw2,0.41266413576441274,0.4120094011156246,0.4289540005799595,A,A
2025-05-06,20,2025-05-06T05:00:00+10:00,0.48075696031311294,0.48075696031311294,line.sw2,line.sw2,0.425730449500811,0.42507351791433984,0.4208396359938282,A,A
2025-05-06,21,2025-05-06T05:15:00+10:00,0.4821109495017897,0.4821109495017897,line.sw2,line.sw2,0.4313066136886609,0.4306458027766823,0.4267884157359781,A,A
2025-05-06,22,2025-05-06T05:30:00+10:00,0.4399297600033423,0.4399297600033423,line.sw2,line.sw2,0.4334495205889632,0.43278574563440003,0.43094699264048,A,A
2025-05-06,23,2025-05-06T05:45:00+10:00,0.5023283973673595,0.5023283973673595,line.sw2,line.sw2,0.44351576387844865,0.4428455149012432,0.44097581926247176,A,A
2025-05-06,24,2025-05-06T06:00:00+10:00,0.4805694723085929,0.4805694723085929,line.sw1,line.sw1,0.46615861491441024,0.4654586365876372,0.4734754775685306,A,A
2025-05-06,25,2025-05-06T06:15:00+10:00,0.4867653379044245,0.4867653379044245,line.sw1,line.sw1,0.48181616288545226,0.4811096293972888,0.49095570683331696,A,A
2025-05-06,26,2025-05-06T06:30:00+10:00,0.5044997165356185,0.5044997165356185,line.sw1,line.sw1,0.5005249757756679,0.49993391864173403,0.5166183028910494,A,A
2025-05-06,27,2025-05-06T06:45:00+10:00,0.5101735281937364,0.5101735281937364,line.sw1,line.sw1,0.5166312750546733,0.5159071413000417,0.5270174872761535,A,A
2025-05-06,28,2025-05-06T07:00:00+10:00,0.5144956306641713,0.5144956306641713,line.sw1,line.sw1,0.5282440732711348,0.5277462779550617,0.5173420453695404,A,A
2025-05-06,29,2025-05-06T07:15:00+10:00,0.491306978356093,0.491306978356093,line.sw1,line.sw1,0.5346095780892641,0.5341117649949104,0.5254728374604942,A,A
2025-05-06,30,2025-05-06T07:30:00+10:00,0.5056903342382477,0.5056903342382477,line.sw1,line.sw1,0.5320265081862519,0.5315760458845851,0.5146043909941961,A,A
2025-05-06,31,2025-05-06T07:45:00+10:00,0.48398753351763724,0.48398753351763724,line.sw1,line.sw1,0.525560748833887,0.5251102929181874,0.5001124868215655,A,A
2025-05-06,32,2025-05-06T08:00:00+10:00,0.49222686801968685,0.49222686801968685,line.l10,line.l10,0.5237490387691687,0.5232984473572739,0.5181233445607282,A,A
2025-05-06,33,2025-05-06T08:15:00+10:00,0.4649872279283343,0.4649872279283343,line.l10,line.l10,0.4943083520329266,0.493857748546114,0.46431542723190294,A,A
2025-05-06,34,2025-05-06T08:30:00+10:00,0.41673153047412986,0.41673153047412986,line.l10,line.l10,0.4762853830405608,0.47583456000869206,0.4926993191306543,A,A
2025-05-06,35,2025-05-06T08:45:00+10:00,0.4627706864916795,0.4627706864916795,line.l10,line.l10,0.45683561230919634,0.45638478529270843,0.4779220427751712,A,A
2025-05-06,36,2025-05-06T09:00:00+10:00,0.4523788432595083,0.4523788432595083,line.l10,line.l10,0.45884608344882777,0.45839507802984486,0.4882940957489692,A,A
